Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen13_Ind1578,1000100111001100011011011,5,20,192,0.2,1,5,0.95,4.379237467822866
2,Gen8_Ind903,1001111101110010110001010,5,100,192,0.99,3,9,0.9,4.379204007393139
3,Gen6_Ind689,1001001111101100001001100,5,5,192,0.95,1,5,0.99,4.379190623364418
4,Gen7_Ind776,1000100111101100001001100,5,20,16,0.95,1,5,0.99,4.379190623364418
5,Gen12_Ind1472,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
6,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
7,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
8,Gen11_Ind1273,1000100111101100000111100,5,20,255,0.95,1,4,0.99,4.3791738934435624
9,Gen12_Ind1442,1000100100110100000111100,5,20,128,0.7,1,4,0.99,4.3791738934435624
10,Gen13_Ind1580,1000100101101100000111100,5,20,192,0.95,1,4,0.99,4.3791738934435624
11,Gen8_Ind939,1001110100100100001111100,5,1,128,0.8,1,8,0.99,4.379170547474731
12,Gen12_Ind1477,1001100101100100010111100,5,200,192,0.8,1,5,0.99,4.379170547474731
13,Gen13_Ind1528,1000100101100100001111100,5,20,192,0.8,1,8,0.99,4.379170547474731
14,Gen12_Ind1479,1000100101011110101001011,5,20,192,0.6,1,5,0.95,4.379167201511011
15,Gen13_Ind1536,1000100100000100011011100,5,20,128,0.05,1,4,0.99,4.379160509598913
16,Gen12_Ind1422,1000100100000100011011100,5,20,128,0.05,1,4,0.99,4.379160509598913
17,Gen13_Ind1605,1000100101000100001011100,5,20,192,0.05,1,6,0.99,4.379160509598913
18,Gen6_Ind631,1000100101000100001011100,5,20,192,0.05,1,6,0.99,4.379160509598913
19,Gen13_Ind1575,1000100101010011000111100,5,20,192,0.3,1,4,0.99,4.379153817707267
20,Gen13_Ind1573,1000100101000000001111100,5,20,192,0.01,1,8,0.99,4.379130396247564
21,Gen13_Ind1546,1000100101000100011001100,5,20,192,0.05,1,8,0.99,4.379103629171821
22,Gen13_Ind1561,1000100001000000001011100,5,20,16,0.01,1,6,0.99,4.379100283310361
23,Gen13_Ind1638,1000100001001100011011100,5,20,16,0.2,1,5,0.99,4.379080208248969
24,Gen13_Ind1632,1000100101011010101111100,5,20,192,0.5,5,8,0.99,4.379076862423299
25,Gen13_Ind1607,1000100100110100000101100,5,20,128,0.95,1,3,0.99,4.378929651155239
26,Gen13_Ind1540,1000100001000011110001100,5,20,16,0.01,2,9,0.99,4.378906232093333
27,Gen13_Ind1557,1000100001011101110111100,5,20,16,0.6,4,5,0.99,4.378896195429197
28,Gen13_Ind1590,1000100101010111000011011,5,20,192,0.4,4,2,0.95,4.378822594631349
29,Gen13_Ind1619,1000100101111010000111101,5,20,192,0.05,5,4,0.2,4.378819249199325
30,Gen12_Ind1476,1000100001011110110101100,5,20,16,0.6,5,8,0.99,4.378819249199325
31,Gen13_Ind1524,1001111001011100100101111,5,50,16,0.6,2,3,0.05,4.378815903772413
32,Gen13_Ind1553,1000100100011101110111100,5,20,128,0.6,4,7,0.99,4.378792485927157
33,Gen13_Ind1586,1000100101101110001111100,5,20,192,0.95,5,8,0.99,4.378765722982141
34,Gen13_Ind1587,1000100011111110110001100,5,20,64,0.5,1,9,0.99,4.3786151875118895
35,Gen13_Ind1565,1001111001110000101011100,5,50,16,0.99,2,6,0.99,4.375803749891205
36,Gen13_Ind1574,1001111101100100011011100,5,20,192,0.8,1,6,0.99,4.375636715099767
37,Gen12_Ind1459,1000011101000100111001010,5,10,192,0.05,2,6,0.9,4.3755799261755985
38,Gen13_Ind1535,1000011111011100100111100,5,10,16,0.6,2,4,0.99,4.375573245222607
39,Gen12_Ind1464,1000011100011110100001100,5,10,128,0.6,2,1,0.99,4.375416248700296
40,Gen13_Ind1609,1001110100110100001111100,5,500,128,0.8,1,8,0.99,4.3726723001428205
41,Gen13_Ind1548,1011110100100100001111100,4,5,128,0.8,1,8,0.99,4.372668964101876
42,Gen13_Ind1637,1000101100000001001111100,5,50,128,0.01,3,8,0.99,4.372502168544546
43,Gen13_Ind1615,1000101101110100110101011,5,50,192,0.4,2,7,0.95,4.372318708128058
44,Gen13_Ind1621,1000101101000001101111110,5,50,192,0.01,4,8,0.05,4.372108581476156
45,Gen13_Ind1618,1001110101111101101011101,5,100,192,0.6,4,6,0.7,4.372075229896676
46,Gen13_Ind1568,1101111001100010000001000,4,1,16,0.7,5,1,0.7,4.369715230672228
47,Gen13_Ind1569,1000100001000100110011000,5,20,16,0.05,2,10,0.7,4.367730538881086
48,Gen13_Ind1597,1000100001010100111011000,5,20,16,0.4,2,5,0.7,4.365162442088331
49,Gen13_Ind1570,1000110111101100011001100,5,100,16,0.95,1,10,0.99,4.364394595887062
50,Gen13_Ind1534,1000100101100100000111000,5,20,192,0.8,1,4,0.7,4.360648989995054
51,Gen13_Ind1610,1001001011100101011111100,5,100,64,0.8,3,3,0.99,4.357313913495662
52,Gen13_Ind1556,1000111100110110100001100,5,200,128,0.9,4,1,0.99,4.355208086371346
53,Gen13_Ind1622,1001110111111101101111101,5,100,64,0.9,4,8,0.9,4.354810988730442
54,Gen13_Ind1596,1001011101110000000001000,5,50,192,0.99,1,1,0.7,4.3520465500536085
55,Gen13_Ind1577,1000110100100101010011000,5,100,128,0.8,3,10,0.7,4.351250276156269
56,Gen13_Ind1571,1001010101100100101111000,5,5,192,0.8,2,8,0.7,4.348549742148562
57,Gen13_Ind1552,1001110101101100101110111,5,100,192,0.95,2,8,0.6,4.33020396784203
58,Gen13_Ind1617,1000110011000010001100110,5,100,64,0.01,5,7,0.5,4.319310980466928
59,Gen13_Ind1562,1001101101110111010101011,5,500,192,0.3,2,10,0.95,4.293081984306041
60,Gen8_Ind903,1001111101110010110001010,5,100,192,0.99,1,9,0.9,4.235330761727409
61,Gen13_Ind1598,1000000101010110010101011,5,1,192,0.4,5,7,0.95,4.2318501897215866
62,Gen13_Ind1559,1000000101110110011011011,5,1,192,0.5,5,8,0.95,4.231440902956402
63,Gen13_Ind1616,1000000100010110010001000,5,1,128,0.4,5,9,0.7,4.228565631674665
64,Gen13_Ind1551,1000101110100010010110100,5,50,255,0.7,5,1,0.3,4.227028139284814
65,Gen13_Ind1593,1000100101000110100110100,5,20,192,0.05,4,4,0.3,4.222929471697168
66,Gen13_Ind1579,1000000101110010000111111,5,1,192,0.99,5,4,0.05,4.219202113053983
67,Gen12_Ind1401,1001001111110101011110100,5,500,16,0.6,3,3,0.3,4.215087601370557
68,Gen12_Ind1512,1000100101100100100110100,5,20,192,0.8,2,4,0.3,4.211760910573312
69,Gen13_Ind1631,1001100001011111001010100,5,500,16,0.6,3,6,0.3,4.209060679187419
70,Gen13_Ind1547,1000100101101100011010100,5,20,192,0.95,1,8,0.3,4.20696597972348
71,Gen13_Ind1572,1000101101010100011011110,5,50,192,0.4,1,2,0.95,4.204268807060836
72,Gen11_Ind1302,1000011001011100101111101,5,10,16,0.6,2,8,0.5,4.203945008702872
73,Gen13_Ind1603,1000101000011010111011101,5,50,0,0.5,3,5,0.95,4.203864837765858
74,Gen13_Ind1542,1000011100110101000000011,5,10,128,0.9,3,1,0.2,4.202003265460533
75,Gen13_Ind1582,1000100111100101001000000,5,20,64,0.8,3,5,0.01,4.201442651311618
76,Gen13_Ind1639,1000101001000110110010000,5,50,16,0.05,1,10,0.01,4.1985926109879195
77,Gen13_Ind1543,1000110010110101100001111,5,100,32,0.99,4,1,0.99,4.198072880424831
78,Gen13_Ind1588,1001110101111101111111111,5,1,192,0.7,4,10,0.9,4.1960966195741545
79,Gen13_Ind1620,1100011101000000111001010,3,10,192,0.01,2,6,0.9,3.9908219893465167
80,Gen13_Ind1585,1010100110100100001001100,2,20,255,0.8,1,5,0.99,3.9907469622476897
81,Gen13_Ind1560,1110100101000100010100100,4,20,192,0.05,1,1,0.3,3.8764961904085546
82,Gen13_Ind1612,1100100001010100011010000,1,20,16,0.4,1,8,0.01,3.8585774193787277
83,Gen13_Ind1626,1100011001011101100001100,3,10,16,0.6,4,1,0.99,3.4298432596628214
84,Gen13_Ind1611,1100100111100100010111100,5,20,32,0.8,1,4,0.99,3.427242643717201
85,Gen13_Ind1527,1010100011000100011011100,3,20,64,0.05,1,7,0.99,3.4271668174525773
86,Gen13_Ind1564,1100100101101010100001000,3,20,192,0.9,1,1,0.7,3.4094442613569442
87,Gen13_Ind1634,1010011100101001100101000,2,10,128,0.9,4,3,0.7,2.8967188755629008
88,Gen13_Ind1533,0010010011001101110001100,2,5,64,0.2,4,9,0.99,2.8966002938335884
89,Gen13_Ind1539,1100101000111110101010100,3,50,0,0.4,2,6,0.3,2.8926691767270967
90,Gen13_Ind1627,1100011101001101000001100,3,10,192,0.2,3,1,0.99,2.681018179164618
91,Gen13_Ind1628,1010100101100110101101100,1,20,192,0.8,2,7,0.99,2.6808338369371407
92,Gen13_Ind1604,0000100111010101001001100,1,20,255,0.4,3,5,0.99,2.680818789711198
93,Gen13_Ind1532,0000100101000100110011100,1,20,192,0.05,2,10,0.99,2.6807861879677937
94,Gen13_Ind1531,1010000001010101001011100,4,1,16,0.4,3,6,0.99,2.680739794546209
95,Gen13_Ind1592,1100101000000000101011100,4,50,0,0.01,2,6,0.99,2.68059059415804
96,Gen13_Ind1623,0000100101100100010101011,1,20,192,0.8,1,10,0.95,2.680042832660371
97,Gen13_Ind1523,0001111001110110100001000,1,10,16,0.3,5,1,0.7,2.677358657148903
98,Gen13_Ind1600,1100100101110100011011110,5,20,192,0.95,1,1,0.9,2.675949867076037
99,Gen13_Ind1589,0000110101101010110101000,1,100,192,0.9,4,4,0.7,2.6757874578189282
100,Gen13_Ind1633,1100101010000010101011101,2,50,32,0.01,3,6,0.01,2.672549638595678
