Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,128,0.95,1,4,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,192,0.95,1,3,0.99,4.379337852180072
4,Gen20_Ind2495,1000100111101100011011010,5,20,64,0.95,1,5,0.9,4.379331159746413
5,Gen14_Ind1735,1000100111101100011011011,5,20,255,0.95,1,6,0.95,4.379327813537254
6,Gen17_Ind2066,1000100111101100011011011,5,20,255,0.95,1,5,0.95,4.379327813537254
7,Gen20_Ind2447,1000100001101100000111011,5,20,16,0.95,1,4,0.95,4.379327813537254
8,Gen17_Ind2066,1000100111101100011011011,5,20,64,0.95,1,10,0.95,4.379327813537254
9,Gen22_Ind2749,1000100011101100000111011,5,20,64,0.95,1,4,0.95,4.379327813537254
10,Gen14_Ind1690,1000100111101100000101100,5,20,32,0.95,1,3,0.99,4.379321121134277
11,Gen18_Ind2170,1000100111101100011011100,5,20,64,0.95,1,7,0.99,4.379321121134277
12,Gen23_Ind2799,1100100101101100000101100,3,20,192,0.95,1,3,0.99,4.379321121134277
13,Gen22_Ind2710,1000100111101100000101100,5,20,192,0.95,1,3,0.99,4.379321121134277
14,Gen23_Ind2918,1000100110101100000101100,5,20,255,0.95,1,3,0.99,4.379321121134277
15,Gen23_Ind2884,1001100110101100000001110,5,100,255,0.95,1,1,0.5,4.379291005573999
16,Gen14_Ind1735,1000100111101100011011011,5,20,32,0.95,1,4,0.95,4.379287659426203
17,Gen23_Ind2811,1000100111111100001101011,5,20,128,0.99,1,7,0.95,4.379277621013494
18,Gen23_Ind2901,1000100001101000000011011,5,20,16,0.9,1,2,0.95,4.379267582646807
19,Gen23_Ind2837,1000100011101100000111010,5,20,64,0.95,1,4,0.9,4.37925754432614
20,Gen18_Ind2170,1000100111101100011011100,5,20,64,0.95,1,3,0.99,4.379227429640259
21,Gen23_Ind2879,1000100111101100011011010,5,20,128,0.95,1,4,0.9,4.379214045468368
22,Gen23_Ind2806,1000100111101100011011011,5,20,192,0.95,1,10,0.95,4.379210699438179
23,Gen23_Ind2859,1000100111101100011011011,5,20,255,0.95,1,1,0.95,4.379207353413102
24,Gen17_Ind2066,1000100111101100011011011,5,20,32,0.95,1,2,0.95,4.379204007393139
25,Gen23_Ind2871,1000100110101100001011100,5,20,255,0.95,1,6,0.99,4.3791738934435624
26,Gen23_Ind2904,1000100111101100011011100,5,20,128,0.95,1,8,0.99,4.3791738934435624
27,Gen23_Ind2857,1000100111110100001001011,5,20,192,0.5,1,5,0.95,4.379157163650533
28,Gen23_Ind2888,1000100001111100000111011,5,20,16,0.95,1,4,0.95,4.379157163650533
29,Gen23_Ind2817,1000100011111100011011100,5,20,64,0.95,1,3,0.99,4.379133742155039
30,Gen23_Ind2860,1000100110110100000001011,5,20,255,0.99,1,1,0.95,4.379086899915649
31,Gen23_Ind2842,1000100100100100000101011,5,20,128,0.8,1,3,0.95,4.379043404447793
32,Gen23_Ind2821,1000100111001100000011011,5,20,0,0.2,1,2,0.95,4.3790400586783615
33,Gen23_Ind2826,1000100111111000000001011,5,20,0,0.9,1,1,0.95,4.379009946983548
34,Gen23_Ind2894,1000100111001100000001011,5,20,255,0.2,1,1,0.95,4.378916268803477
35,Gen23_Ind2834,1000100100010110111111011,5,20,128,0.4,2,9,0.95,4.37884601279865
36,Gen23_Ind2891,1000100110101101111011100,5,20,255,0.95,4,6,0.99,4.378839321868147
37,Gen23_Ind2840,1000100111001001100111100,5,20,192,0.1,4,4,0.99,4.378835976410564
38,Gen23_Ind2887,1000100111101100100101100,5,20,192,0.95,2,3,0.99,4.378832630958093
39,Gen23_Ind2903,1000100100101100110111100,5,20,128,0.95,2,1,0.99,4.378809212933924
40,Gen23_Ind2847,1000100111111101111011100,5,20,32,0.01,4,1,0.99,4.378802522115882
41,Gen23_Ind2833,1000100111101100101111100,5,20,16,0.95,2,8,0.99,4.378795831318287
42,Gen23_Ind2807,1000100111101110011011011,5,20,128,0.95,5,2,0.95,4.378732269760918
43,Gen22_Ind2736,1000100111101110011011011,5,20,255,0.95,5,4,0.95,4.378732269760918
44,Gen23_Ind2832,1000100100100110011011011,5,20,128,0.8,5,1,0.95,4.378718888615552
45,Gen23_Ind2815,1000100110101110011011010,5,20,255,0.95,5,3,0.9,4.378715543341989
46,Gen23_Ind2852,1000100111101110000101100,5,20,128,0.95,5,3,0.99,4.37866871004881
47,Gen23_Ind2803,1001110100000000110111001,5,1,128,0.01,2,5,0.8,4.377294264643885
48,Gen23_Ind2895,1000100101101100101011101,5,20,192,0.95,2,6,0.9,4.37706360292068
49,Gen23_Ind2865,1000100111100100000011001,5,20,192,0.8,1,2,0.8,4.376435256630033
50,Gen23_Ind2822,1001100001111100000001011,5,200,16,0.4,1,1,0.95,4.375984161790396
51,Gen23_Ind2829,1001100111101100011011011,5,50,0,0.95,1,7,0.95,4.375823794923163
52,Gen23_Ind2892,1001111010100100000001100,5,20,32,0.8,1,1,0.99,4.3756467368276395
53,Gen23_Ind2841,1100101101101100011011011,3,50,192,0.95,1,7,0.95,4.372845781286718
54,Gen23_Ind2818,1000101011001000000111010,5,50,64,0.1,1,4,0.9,4.372739022030707
55,Gen23_Ind2835,1000101101101000011011100,5,50,192,0.9,1,4,0.99,4.372698988653633
56,Gen22_Ind2765,1000101101110100001001010,5,50,192,0.05,1,5,0.9,4.372582228823975
57,Gen23_Ind2814,1000101001111000111111011,5,50,16,0.5,2,5,0.95,4.372272011571065
58,Gen23_Ind2827,1001111110100101100001100,5,5,255,0.8,4,1,0.99,4.371955168423534
59,Gen22_Ind2747,1001100111100110111011110,5,20,32,0.8,3,5,0.1,4.367857025821895
60,Gen23_Ind2917,1000110110101100001001100,5,100,255,0.95,1,5,0.99,4.364484330202293
61,Gen23_Ind2802,1000110110101000010111100,5,100,255,0.9,1,5,0.99,4.364274955873103
62,Gen23_Ind2800,1000110101101101111011001,5,100,192,0.95,4,10,0.8,4.361943285944777
63,Gen23_Ind2810,1000100111101100011011000,5,20,0,0.95,1,4,0.7,4.361312635543888
64,Gen23_Ind2876,1001110111101100011111100,5,200,192,0.95,1,10,0.99,4.357728034086787
65,Gen23_Ind2850,1000101110101111011001000,5,50,255,0.95,4,2,0.7,4.3566216796585495
66,Gen22_Ind2758,1000111010111101110001010,5,200,32,0.3,4,9,0.9,4.354880475590214
67,Gen23_Ind2907,1000110010000100010111000,5,100,32,0.05,1,6,0.7,4.349516662948106
68,Gen23_Ind2914,1000110011101101100011101,5,100,64,0.95,4,2,0.6,4.346966636758649
69,Gen23_Ind2853,1101100111001100011011100,4,5,128,0.2,1,1,0.99,4.345621903184105
70,Gen22_Ind2709,1000110101101100001001000,5,100,192,0.95,1,5,0.7,4.341990669682833
71,Gen23_Ind2896,1001001111101100001001000,5,2,32,0.95,1,5,0.7,4.339193200736799
72,Gen23_Ind2880,1000100111111100000000111,5,20,32,0.6,1,1,0.6,4.313826568398996
73,Gen23_Ind2898,1000110101101100010001111,5,100,192,0.95,1,9,0.3,4.307449441335114
74,Gen23_Ind2836,1000101100100100010011101,5,50,128,0.8,1,10,0.5,4.277433727386709
75,Gen23_Ind2843,1000000110100100001001010,5,1,255,0.8,1,5,0.9,4.235111689117793
76,Gen23_Ind2849,1000000001111000111011010,5,1,16,0.95,2,2,0.9,4.235005290598695
77,Gen23_Ind2912,1001100111100101011101011,5,50,32,0.8,3,1,0.95,4.234032305129446
78,Gen23_Ind2883,1000000111001110001011011,5,1,192,0.2,5,6,0.95,4.231972053748245
79,Gen23_Ind2804,1000000110001110001001000,5,1,255,0.2,5,5,0.7,4.23031655304965
80,Gen23_Ind2844,1000101111011100000001111,5,50,128,0.6,1,1,0.7,4.227371093415785
81,Gen23_Ind2908,1001001011001000000000110,5,20,64,0.1,1,1,0.5,4.2270593146336575
82,Gen23_Ind2863,1000101010110100010111111,5,50,32,0.2,1,5,0.2,4.218425761207893
83,Gen23_Ind2911,1000100111111100000001101,5,20,32,0.99,1,1,0.99,4.208723780010941
84,Gen23_Ind2902,1000100100101100010001101,5,20,128,0.95,1,9,0.2,4.2048456000545835
85,Gen23_Ind2889,1000101001111010100100010,5,50,16,0.8,1,3,0.1,4.203966593708374
86,Gen23_Ind2868,1000100111100001010100001,5,20,16,0.7,3,10,0.05,4.201476530336973
87,Gen23_Ind2867,1000110111101101011100100,5,100,192,0.95,3,9,0.3,4.2007775011342225
88,Gen22_Ind2794,1000110111100101011101101,5,100,255,0.8,3,7,0.8,4.200691293382654
89,Gen23_Ind2909,1001000101111010111011110,5,500,192,0.95,2,8,0.95,4.19563586212147
90,Gen23_Ind2872,1100100111001110011011100,5,20,128,0.2,5,6,0.99,3.990855335629306
91,Gen23_Ind2798,1011100011101110100100011,1,50,64,0.95,2,3,0.2,3.8582267590975734
92,Gen23_Ind2825,1100100110001100011011011,5,20,255,0.2,1,4,0.95,3.4270151749886244
93,Gen23_Ind2877,1010100000000000100101101,1,20,0,0.01,2,3,0.01,3.41814903853322
94,Gen23_Ind2848,0101111011111100010001011,3,50,64,0.9,1,9,0.95,3.4053239425908277
95,Gen23_Ind2856,1010100110101100011011011,3,20,255,0.95,1,6,0.95,2.9073957401218675
96,Gen23_Ind2874,1010100111101000011001000,1,20,192,0.9,1,9,0.7,2.9067307375334406
97,Gen22_Ind2693,1100100111001110011011100,5,20,128,0.2,5,3,0.99,2.680798727006032
98,Gen23_Ind2869,0000100011001001001111010,1,20,64,0.1,3,8,0.9,2.6797872037008377
99,Gen23_Ind2870,1100100001101100100011110,5,20,16,0.95,2,2,0.8,2.6780805019526923
100,Gen23_Ind2797,0000000110101110001001000,1,1,255,0.95,5,5,0.7,2.6751430123707567
