Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen14_Ind1735,1000100111101100011011011,5,20,0,0.95,1,1,0.95,4.379327813537254
2,Gen14_Ind1690,1000100111101100000101100,5,20,16,0.95,1,3,0.99,4.379321121134277
3,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
4,Gen13_Ind1578,1000100111001100011011011,5,20,64,0.2,1,8,0.95,4.379237467822866
5,Gen16_Ind1972,1000100100111100011011011,5,20,128,0.99,1,2,0.95,4.379224083589616
6,Gen15_Ind1807,1000100111101100010111110,5,20,16,0.95,1,6,0.5,4.379214045468368
7,Gen16_Ind2022,1000100111101100010111011,5,20,64,0.95,1,9,0.95,4.379207353413102
8,Gen8_Ind903,1001111101110010110001010,5,100,192,0.99,4,9,0.9,4.379204007393139
9,Gen6_Ind689,1001001111101100001001100,5,200,192,0.95,1,5,0.99,4.379190623364418
10,Gen7_Ind776,1000100111101100001001100,5,20,32,0.95,1,5,0.99,4.379190623364418
11,Gen15_Ind1902,1000100100101100001001100,5,20,128,0.95,1,5,0.99,4.379190623364418
12,Gen16_Ind1948,1000100001010100000001010,5,20,16,0.4,1,1,0.9,4.379190623364418
13,Gen12_Ind1472,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
14,Gen12_Ind1472,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
15,Gen16_Ind2023,1000100111000100011001011,5,20,192,0.05,1,8,0.95,4.3791772394175075
16,Gen16_Ind2016,1110100101011100010001100,4,20,192,0.6,1,9,0.99,4.379167201511011
17,Gen16_Ind2031,1000100011100100010111100,5,20,64,0.8,1,9,0.99,4.379153817707267
18,Gen16_Ind1968,1000100111001100010111100,5,20,16,0.2,1,8,0.99,4.379150471769113
19,Gen16_Ind2020,1000100111000100011011011,5,20,16,0.05,1,4,0.95,4.379133742155039
20,Gen16_Ind1911,1000100111000100011011100,5,20,0,0.05,1,10,0.99,4.379130396247564
21,Gen16_Ind1933,1000100001000000001101100,5,20,16,0.01,1,7,0.99,4.3791170126687895
22,Gen16_Ind2009,1000100101000100010001100,5,20,192,0.05,1,9,0.99,4.3791136667868775
23,Gen16_Ind1927,1000100111000000011111100,5,20,0,0.01,1,9,0.99,4.37911032091008
24,Gen16_Ind1915,1000100100110100010011011,5,20,128,0.2,1,10,0.95,4.379066824976964
25,Gen16_Ind1926,1000100010011101010011011,5,20,32,0.6,3,10,0.95,4.3790266756517635
26,Gen16_Ind2024,1000100000011101011011100,5,20,0,0.6,3,10,0.99,4.37900325555205
27,Gen15_Ind1777,1000100001011011110111100,5,20,16,0.5,4,7,0.99,4.3789865270627715
28,Gen16_Ind2025,1000100111001100011011011,5,20,0,0.2,1,7,0.95,4.378916268803477
29,Gen16_Ind1969,1000100101110001110111110,5,20,192,0.99,4,1,0.95,4.37889284988471
30,Gen16_Ind1949,1000100011111100111001100,5,20,64,0.8,2,9,0.99,4.378866085712845
31,Gen16_Ind1959,1000100110011100110111100,5,20,255,0.6,2,10,0.99,4.3788493582715695
32,Gen16_Ind1966,1000100001101100100101100,5,20,16,0.95,2,3,0.99,4.378832630958093
33,Gen16_Ind1965,1000100110011000111001100,5,20,255,0.5,2,7,0.99,4.378805867522347
34,Gen16_Ind2027,1000100110000110011011011,5,20,255,0.05,5,10,0.95,4.378728924466909
35,Gen16_Ind2012,1000100011000110010011011,5,20,64,0.05,5,10,0.95,4.378682090887491
36,Gen16_Ind1981,1000100101100110001001100,5,20,192,0.8,5,5,0.99,4.37866871004881
37,Gen16_Ind1964,1010100001000100001111001,4,20,16,0.05,1,8,0.8,4.377655349193886
38,Gen16_Ind1921,1000100101110001100111001,5,20,192,0.99,4,4,0.8,4.377568415987535
39,Gen16_Ind1952,1000100111101100001011110,5,20,255,0.95,1,6,0.95,4.377090345063017
