Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.1,1,9,0.9,4.134659778149773
11,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
12,Gen31_Ind3802,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen31_Ind3858,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen31_Ind3917,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
16,Gen31_Ind3831,1000011100001100000001010,5,10,128,0.2,1,1,0.9,4.134569058121729
17,Gen31_Ind3815,1000011110110000010011010,5,10,255,0.99,1,10,0.9,4.134448104276885
18,Gen31_Ind3822,1000011100110000010001110,5,10,128,0.99,1,9,0.99,4.134414087283086
19,Gen31_Ind3818,1000011010001100010101010,5,10,32,0.2,1,10,0.9,4.134179763201966
20,Gen30_Ind3704,1000011000110100000001010,5,10,0,0.95,1,1,0.9,4.13411551769056
21,Gen31_Ind3817,1000011000100100000001010,5,10,0,0.8,1,1,0.9,4.13411551769056
22,Gen31_Ind3860,1000011010100000011001010,5,10,32,0.7,1,6,0.9,4.13411551769056
23,Gen31_Ind3836,1000011100110000011001010,5,10,128,0.99,1,8,0.9,4.134081506169363
24,Gen31_Ind3909,1000011110110000011001010,5,10,255,0.99,1,1,0.9,4.134081506169363
25,Gen31_Ind3915,1000011010111100001001011,5,10,32,0.9,1,5,0.95,4.134070169119993
26,Gen31_Ind3847,1000011100010100001101010,5,10,128,0.4,1,7,0.9,4.134036158344958
27,Gen31_Ind3876,1000011000111000000101100,5,10,0,0.8,1,3,0.99,4.134036158344958
28,Gen31_Ind3925,1000011000111000011001110,5,10,0,0.6,1,3,0.7,4.134036158344958
29,Gen31_Ind3865,1000011000110000011111010,5,10,0,0.99,1,10,0.9,4.133983253807199
30,Gen31_Ind3868,1000011010101000001001010,5,10,32,0.9,1,5,0.9,4.133949244462238
31,Gen31_Ind3837,1000011001111000010001010,5,10,16,0.4,1,9,0.9,4.133911456957456
32,Gen31_Ind3808,1000011110110000000101011,5,10,255,0.99,1,3,0.95,4.1338963421489705
33,Gen31_Ind3821,1000011100000000111001100,5,10,128,0.01,2,8,0.99,4.133012318172389
34,Gen31_Ind3804,1000011100110001010001010,5,10,128,0.99,3,9,0.9,4.132966993801228
35,Gen31_Ind3814,1000011000110001010001010,5,10,0,0.99,3,9,0.9,4.132966993801228
36,Gen30_Ind3678,1000011100000100001111001,5,10,128,0.05,1,8,0.8,4.132340108642516
37,Gen30_Ind3744,1000011000111001110001010,5,10,0,0.05,4,9,0.9,4.132257041748406
38,Gen31_Ind3830,1000011010110001111111011,5,10,32,0.99,4,9,0.95,4.1321588760880905
39,Gen31_Ind3872,1000011001111111011101010,5,10,16,0.5,1,9,0.9,4.131864407089364
40,Gen31_Ind3809,1000011101011001100001010,5,10,192,0.5,4,1,0.9,4.131853082196787
41,Gen31_Ind3893,1000011100111110101101110,5,10,128,0.5,1,7,0.4,4.131713413625853
42,Gen31_Ind3874,1000011100110001010101010,5,10,128,0.99,3,7,0.9,4.1316718923580655
43,Gen31_Ind3854,1000011100111100010001001,5,10,128,0.05,1,9,0.8,4.1313322042383085
44,Gen31_Ind3930,1000011100011001011111010,5,10,128,0.5,3,7,0.9,4.131245404012954
45,Gen31_Ind3894,1000011110111010011001010,5,10,255,0.95,5,1,0.9,4.130045670273592
46,Gen31_Ind3823,1000010101100100010001010,5,5,192,0.8,1,9,0.9,4.129265085872373
47,Gen31_Ind3928,1000010101010000000001100,5,5,192,0.3,1,1,0.99,4.129144442151741
48,Gen31_Ind3824,1000010110111000010101010,5,5,255,0.99,1,3,0.9,4.128993647414138
49,Gen31_Ind3906,1000010101110000010001010,5,5,192,0.99,1,9,0.9,4.128612939712599
50,Gen31_Ind3914,1000101010111100000001011,5,50,32,0.05,1,1,0.95,4.12836042976987
51,Gen31_Ind3918,1000101110000000011101010,5,50,255,0.01,1,1,0.9,4.128285059653671
52,Gen31_Ind3840,1000011110011010011001000,5,10,255,0.5,5,1,0.7,4.128262449155451
53,Gen31_Ind3905,1001110110010000000001010,5,100,255,0.3,1,1,0.9,4.127689732468822
54,Gen31_Ind3895,1001011111110010011001011,5,10,128,0.99,5,7,0.95,4.127256532662629
55,Gen31_Ind3922,1100010100010000110011010,2,5,128,0.3,2,10,0.9,4.12684225270629
56,Gen31_Ind3912,1000011110111100100001001,5,10,255,0.01,2,1,0.8,4.126691626068857
57,Gen31_Ind3889,1000010000110010011101010,5,5,0,0.99,5,1,0.9,4.1263113427383225
58,Gen31_Ind3888,1000010001011001011111010,5,5,16,0.5,3,8,0.9,4.1258257362406185
59,Gen31_Ind3826,1001101100110000000001010,5,20,128,0.99,1,1,0.9,4.122012619889405
60,Gen31_Ind3833,1001011011110000010001010,5,50,64,0.99,1,9,0.9,4.121858588878215
61,Gen31_Ind3873,1000011100111000010111000,5,10,128,0.2,1,8,0.7,4.120101196538838
62,Gen31_Ind3899,1001011000110001000001010,5,50,0,0.99,3,1,0.9,4.118311549588714
63,Gen31_Ind3908,1001111101100000011101010,5,5,192,0.7,1,8,0.9,4.118300298867363
64,Gen31_Ind3881,1000111101100000011101010,5,200,192,0.7,1,4,0.9,4.118169044993493
65,Gen31_Ind3892,1000111100010000010001010,5,200,128,0.3,1,9,0.9,4.1180977963941
66,Gen30_Ind3772,1000111100110100010001010,5,200,128,0.2,1,9,0.9,4.118004051992989
67,Gen31_Ind3843,1000011001011000000101110,5,10,16,0.5,1,3,0.95,4.117299230799344
68,Gen31_Ind3901,1000011101010000000001000,5,10,192,0.3,1,1,0.7,4.11725799873273
69,Gen31_Ind3848,1000111100111110101101010,5,200,128,0.4,4,7,0.9,4.115343491653283
70,Gen31_Ind3929,1001011100000100110001010,5,100,128,0.05,2,9,0.9,4.114437438192393
71,Gen31_Ind3879,1000010000111000010101000,5,5,0,0.99,1,6,0.7,4.113673967441678
72,Gen31_Ind3844,1001001101111001100001010,5,50,192,0.8,4,1,0.9,4.111736623089938
73,Gen31_Ind3869,1000001100110000010001010,5,2,128,0.99,1,9,0.9,4.109550888518143
74,Gen31_Ind3886,1000001110000000011101010,5,2,255,0.01,1,1,0.9,4.10887135606987
75,Gen31_Ind3861,1000001100010000010001011,5,2,128,0.3,1,9,0.95,4.10873696967935
76,Gen31_Ind3885,1000001100100010010101010,5,2,128,0.7,5,9,0.9,4.105272092016293
77,Gen31_Ind3849,1001011000110000010001000,5,200,0,0.99,1,9,0.7,4.094259972442363
78,Gen31_Ind3834,1001111000111100101001001,5,10,0,0.95,2,5,0.8,4.091752158520399
79,Gen31_Ind3857,1000011000010100010000110,5,10,0,0.4,1,9,0.5,4.090297775816161
80,Gen31_Ind3845,1000011000111110100000110,5,10,0,0.3,3,1,0.5,4.081792073417283
81,Gen31_Ind3883,1001111111000000010011110,5,10,255,0.01,1,10,0.8,4.071521107562999
82,Gen31_Ind3853,1001011001111000000010100,5,2,16,0.2,1,2,0.3,4.070813785604471
83,Gen31_Ind3816,1000011000000100000001110,5,10,0,0.05,1,1,0.95,4.070216601462129
84,Gen30_Ind3779,1000011101011000010000100,5,10,192,0.5,1,9,0.3,4.068228472323422
85,Gen31_Ind3926,1000011010111100001000010,5,10,32,0.7,1,5,0.1,4.066578666016853
86,Gen31_Ind3850,1000001000000101000001110,5,2,0,0.05,3,1,0.1,4.0637175441370985
87,Gen31_Ind3880,1000011000111010010000010,5,10,0,0.4,5,9,0.1,4.063264811054609
88,Gen31_Ind3935,1000101100110000010001110,5,50,128,0.99,1,9,0.01,4.0611193525908575
89,Gen31_Ind3827,1000011001110010010001110,5,10,16,0.99,5,9,0.3,4.0596866609635
90,Gen31_Ind3898,1100011011111000011101010,4,10,64,0.6,1,8,0.9,3.702802015112525
91,Gen31_Ind3936,1100111100100100010001010,1,200,128,0.8,1,9,0.9,3.7000997330361796
92,Gen31_Ind3902,1010011101010000010000011,2,10,192,0.3,1,9,0.2,3.6705732918322047
93,Gen31_Ind3807,1010111000111000010001010,4,200,0,0.6,1,9,0.9,3.1919566133391113
94,Gen31_Ind3921,1010011101111000011011010,1,10,192,0.01,1,8,0.9,2.7900997465618036
95,Gen31_Ind3932,1011010000110000010101010,5,100,0,0.99,1,5,0.9,2.7880786618194016
96,Gen31_Ind3913,0000011110111000010000010,1,10,255,0.9,1,9,0.1,2.581954671730291
97,Gen31_Ind3811,0001011110111100010001010,1,200,255,0.8,1,9,0.9,2.577434246145955
98,Gen31_Ind3841,0001011000000000010101011,1,2,0,0.01,1,2,0.95,2.5739766546177676
99,Gen31_Ind3864,0000011101100000010001010,1,10,192,0.7,1,9,0.9,2.57342008333964
100,Gen31_Ind3884,0000011100010000011001010,1,10,128,0.3,1,8,0.9,2.572238899689113
