Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,3,4,0.95,4.3040555716287
2,Gen11_Ind1301,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
3,Gen4_Ind430,1000100001100101001001100,5,20,16,0.8,3,5,0.99,4.3040187064422835
4,Gen11_Ind1287,1000100001100101001001100,5,20,16,0.8,3,5,0.99,4.3040187064422835
5,Gen11_Ind1388,1000100001100101000011100,5,20,16,0.8,3,2,0.99,4.304014610349442
6,Gen6_Ind687,1001100110001101000111011,5,5,255,0.2,3,4,0.95,4.303994130002179
7,Gen10_Ind1166,1000100010110001001011011,5,20,32,0.99,3,6,0.95,4.303908114672037
8,Gen9_Ind1015,1000100000000101000111010,5,20,0,0.05,3,4,0.9,4.303895827048385
9,Gen11_Ind1375,1000100001011100000111010,5,20,16,0.6,1,4,0.9,4.303883539494897
10,Gen8_Ind934,1000100000011111000101101,5,20,0,0.6,2,3,0.4,4.303875347831549
11,Gen9_Ind1018,1000100001100101011101100,5,20,16,0.8,3,10,0.99,4.303875347831549
12,Gen11_Ind1346,1000100011100101000111100,5,20,64,0.8,3,4,0.99,4.303875347831549
13,Gen8_Ind950,1000100000010110100111100,5,20,0,0.4,3,4,0.99,4.3038671561993835
14,Gen8_Ind950,1000100000010110100111100,5,20,0,0.4,4,4,0.99,4.3038671561993835
15,Gen10_Ind1143,1000100011010101000111100,5,20,64,0.4,3,4,0.99,4.3038671561993835
16,Gen11_Ind1298,1000100000011111000001101,5,20,0,0.6,1,1,0.05,4.3038630603949946
17,Gen11_Ind1340,1000100000110001001111011,5,20,0,0.99,3,8,0.95,4.3038630603949946
18,Gen11_Ind1349,1000100001011100000111011,5,20,16,0.6,1,4,0.95,4.303711521112714
19,Gen11_Ind1343,1000100001111100000111011,5,20,16,0.6,1,4,0.95,4.303691043649801
20,Gen11_Ind1333,1000100000010001010111001,5,20,0,0.3,3,2,0.8,4.303408474560143
21,Gen11_Ind1266,1000100010010101101111011,5,20,32,0.4,4,8,0.95,4.302511870569645
22,Gen11_Ind1280,1000100000010111000101101,5,20,0,0.4,5,3,0.8,4.302511870569645
23,Gen11_Ind1366,1001110011100010000001111,5,2,64,0.7,5,1,0.7,4.301955263420736
24,Gen10_Ind1252,1000100001110000101111011,5,20,16,0.99,2,8,0.95,4.301807950339627
25,Gen11_Ind1295,1000100001010010000111011,5,20,16,0.3,5,4,0.95,4.301623823175244
26,Gen11_Ind1264,1000100000010110000111100,5,20,0,0.4,5,4,0.99,4.3016115485913815
27,Gen11_Ind1270,1000100001010010100111011,5,20,16,0.3,4,4,0.95,4.301558359537438
28,Gen11_Ind1356,1011100110100101011111100,2,2,255,0.8,3,5,0.99,4.299317432099705
29,Gen11_Ind1339,1001100100001101000001011,5,1,128,0.2,3,1,0.95,4.29929699643032
30,Gen11_Ind1355,1000101011111001001011011,5,50,64,0.95,3,6,0.95,4.298634985842291
31,Gen11_Ind1353,1001110110011000001011010,5,10,255,0.5,1,6,0.9,4.298598213454033
32,Gen10_Ind1256,1000101001110001001111011,5,50,16,0.99,3,8,0.95,4.298581870372306
33,Gen11_Ind1289,1000101001010001001111011,5,50,16,0.3,3,8,0.95,4.298442959194924
