Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,64,0.01,1,10,0.9,4.134776964078371
2,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.6,1,10,0.9,4.134776964078371
3,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.5,1,10,0.9,4.134761842940132
4,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.3,1,2,0.9,4.134761842940132
5,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
6,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
7,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
8,Gen51_Ind6403,1001011100101100010011010,5,100,128,0.95,1,10,0.9,4.134761842940132
9,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
10,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
11,Gen53_Ind6625,1000011110101100010011010,5,10,255,0.95,1,10,0.9,4.134761842940132
12,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
13,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
14,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
15,Gen54_Ind6806,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
16,Gen54_Ind6816,1000011111110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
17,Gen54_Ind6781,1000011100101100010001010,5,10,128,0.95,1,9,0.9,4.134652217995379
18,Gen54_Ind6801,1000011100101100010001010,5,10,128,0.95,1,9,0.9,4.134652217995379
19,Gen54_Ind6770,1100011001001100000001010,3,10,16,0.2,1,1,0.9,4.134569058121729
20,Gen54_Ind6817,1000011101110000011001010,5,10,192,0.99,1,7,0.9,4.134448104276885
21,Gen54_Ind6787,1000011111110000010011111,5,10,64,0.99,1,10,0.4,4.13428558369138
22,Gen54_Ind6792,1000011010101100010011011,5,10,32,0.95,1,10,0.95,4.134281804294904
23,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.01,1,7,0.9,4.134172204802867
24,Gen54_Ind6838,1000011100010000010111011,5,10,128,0.3,1,7,0.95,4.134119296783016
25,Gen54_Ind6862,1000011100100100010001010,5,10,128,0.8,1,9,0.9,4.134051274175885
26,Gen54_Ind6755,1000011111110000011011010,5,10,16,0.99,1,3,0.9,4.133983253807199
27,Gen54_Ind6812,1000011100111000011011011,5,10,128,0.05,1,7,0.95,4.133979474963459
28,Gen54_Ind6805,1000011100100100010011010,5,10,128,0.8,1,10,0.9,4.133960580848384
29,Gen54_Ind6754,1000011111100000110001010,5,10,32,0.7,2,9,0.9,4.133227622511836
30,Gen54_Ind6835,1000011100100000100001010,5,10,128,0.7,2,1,0.9,4.133076529399938
31,Gen54_Ind6857,1000011111110000111011010,5,10,128,0.99,2,8,0.9,4.1330425349721125
32,Gen54_Ind6793,1000011100110000100011010,5,10,128,0.99,2,2,0.9,4.133038757847984
33,Gen54_Ind6842,1000011110011100110001010,5,10,255,0.6,2,9,0.9,4.132544014269515
34,Gen54_Ind6810,1000011000101100110011010,5,10,0,0.95,2,10,0.9,4.132502476306046
35,Gen54_Ind6747,1000011100110000111011011,5,10,128,0.99,2,3,0.95,4.1324873717990895
36,Gen54_Ind6847,1000011101101110110011011,5,10,192,0.95,5,10,0.95,4.132445834974282
37,Gen54_Ind6837,1001011100111100110011010,5,500,128,0.95,2,10,0.9,4.132223060799711
38,Gen54_Ind6828,1000011111010010010101010,5,10,32,0.3,5,1,0.9,4.130766181478071
39,Gen54_Ind6761,1000011100110010000001010,5,10,128,0.99,5,1,0.9,4.130471910933319
40,Gen54_Ind6765,1000011100110010100011010,5,10,128,0.99,2,2,0.9,4.1302682097310965
41,Gen54_Ind6826,1000011100111110010011011,5,10,128,0.7,5,10,0.95,4.130215401587977
42,Gen54_Ind6846,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
43,Gen54_Ind6854,1000011100100001010001100,5,10,128,0.7,3,9,0.99,4.130068300309493
44,Gen53_Ind6730,1000011000101110011011010,5,10,0,0.95,5,3,0.9,4.129664768555889
45,Gen54_Ind6777,1000010100000000010101010,5,5,128,0.01,1,4,0.9,4.129151982177747
46,Gen54_Ind6795,1000101010111100011001010,5,50,32,0.95,1,8,0.9,4.127798988516994
47,Gen54_Ind6774,1001011101100110000101010,5,5,192,0.8,5,3,0.9,4.126499593052326
48,Gen54_Ind6844,1000010100100000110011100,5,5,128,0.7,2,10,0.99,4.126130638595262
49,Gen54_Ind6769,1000010100111101010011010,5,5,128,0.05,3,10,0.9,4.126115580631093
50,Gen54_Ind6753,1001001101110000011101001,5,100,192,0.99,1,10,0.8,4.125577330600278
51,Gen54_Ind6764,1000010000101100100011111,5,5,0,0.95,2,2,0.2,4.124952684984608
52,Gen54_Ind6841,1001010111000101010101010,5,50,255,0.05,3,5,0.9,4.123542284020971
53,Gen54_Ind6839,1000110100010000001001110,5,100,128,0.3,1,5,0.05,4.12193372451872
54,Gen54_Ind6780,1001001101100010010011111,5,2,192,0.7,5,10,0.1,4.120183775431743
55,Gen54_Ind6748,1001011010111000010101000,5,200,32,0.01,1,1,0.7,4.119436932238945
56,Gen54_Ind6836,1000111000111100010011010,5,200,0,0.6,1,10,0.9,4.118206545246596
57,Gen54_Ind6750,1001101110110000110011011,5,20,255,0.99,2,10,0.95,4.118105296130571
58,Gen54_Ind6813,1000110000100100010001001,5,100,0,0.8,1,9,0.8,4.11711931511451
59,Gen54_Ind6742,1001011100111100010011010,5,2,128,0.99,1,10,0.9,4.11539966512576
60,Gen54_Ind6773,1001010100100000110011100,5,50,128,0.7,2,10,0.99,4.11445615426885
61,Gen54_Ind6845,1001110100100100010001000,5,5,128,0.8,1,9,0.7,4.1116842877573045
62,Gen54_Ind6743,1000111000101110010011010,5,200,0,0.95,5,10,0.9,4.109838450682338
63,Gen53_Ind6663,1001001100101100010001010,5,100,128,0.95,1,9,0.9,4.1098160417952165
64,Gen54_Ind6746,1001101000110000011001010,5,500,0,0.99,1,8,0.9,4.109801102672896
65,Gen54_Ind6856,1000001010110000010001011,5,2,32,0.99,1,9,0.95,4.109311906432068
66,Gen54_Ind6804,1001111010110000011111001,5,100,32,0.99,1,8,0.8,4.108804161775769
67,Gen54_Ind6788,1000001000010100011011010,5,2,0,0.4,1,9,0.9,4.108710840013119
68,Gen54_Ind6861,1001011100110100010101010,5,10,128,0.01,1,5,0.9,4.1086585816776795
69,Gen54_Ind6791,1000001111011100010011010,5,2,255,0.6,1,10,0.9,4.1083711845930235
