Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen68_Ind8597,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
2,Gen72_Ind9106,1000011010110000010011011,5,10,32,0.99,1,10,0.95,4.134837449737327
3,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
4,Gen75_Ind9410,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
5,Gen75_Ind9410,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
6,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
7,Gen77_Ind9647,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
8,Gen77_Ind9689,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
9,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
10,Gen78_Ind9777,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
11,Gen77_Ind9689,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
12,Gen94_Ind11839,1000011110111000010011011,5,10,255,0.01,1,10,0.95,4.134837449737327
13,Gen94_Ind11846,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
14,Gen78_Ind9777,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
15,Gen94_Ind11901,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
16,Gen94_Ind11907,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
17,Gen94_Ind11919,1000011110001000000011010,5,10,255,0.1,1,2,0.9,4.134183542411879
18,Gen94_Ind11891,1000011110000000010111011,5,10,255,0.01,1,1,0.95,4.134081506169363
19,Gen94_Ind11904,1000011110110100010011011,5,10,255,0.05,1,10,0.95,4.134077727145998
20,Gen94_Ind11931,1000011110110100010011011,5,10,255,0.95,1,10,0.95,4.134070169119993
21,Gen94_Ind11895,1000011110110000001001011,5,10,255,0.99,1,5,0.95,4.134062611121624
22,Gen93_Ind11772,1000011110010100010011011,5,10,255,0.4,1,10,0.95,4.134036158344958
23,Gen94_Ind11935,1000011010001000000011111,5,10,32,0.1,1,2,0.99,4.134024821544303
24,Gen94_Ind11943,1000011010011000010011011,5,10,32,0.5,1,10,0.95,4.133990811515405
25,Gen94_Ind11942,1000011110100000011011011,5,10,255,0.7,1,7,0.95,4.133956802046094
26,Gen94_Ind11843,1000011110010000010011011,5,10,255,0.3,1,10,0.95,4.133911456957456
27,Gen94_Ind11894,1000011100010000010011011,5,10,128,0.3,1,10,0.95,4.133911456957456
28,Gen94_Ind11850,1000011000100000000011011,5,10,0,0.7,1,2,0.95,4.133794320082631
29,Gen94_Ind11867,1000100110110000010011110,5,20,255,0.99,1,10,0.5,4.132532685651209
30,Gen94_Ind11863,1000011110111000010011001,5,10,255,0.01,1,10,0.8,4.132513804758724
31,Gen94_Ind11829,1000011110110000110001011,5,10,255,0.99,2,9,0.95,4.132419402884153
32,Gen93_Ind11771,1000011000110101010011011,5,10,0,0.5,3,10,0.95,4.132294799013548
33,Gen94_Ind11926,1000011010110110110011001,5,10,32,0.8,1,10,0.8,4.132121121306784
34,Gen94_Ind11915,1000011000110110010111011,5,10,0,0.9,5,4,0.95,4.131464298536423
35,Gen94_Ind11830,1000011010110000010011001,5,10,32,0.99,1,10,0.8,4.131143512750152
36,Gen94_Ind11860,1000011110110000010011001,5,10,255,0.99,1,10,0.8,4.131143512750152
37,Gen93_Ind11779,1000011000110110110011011,5,10,0,0.9,4,10,0.95,4.130645450028497
38,Gen94_Ind11882,1000011010010010011011011,5,10,32,0.3,5,2,0.95,4.130513408086043
39,Gen94_Ind11916,1000011110100001011011011,5,10,255,0.7,3,7,0.95,4.130181454209046
40,Gen94_Ind11823,1000011111011110010011011,5,10,32,0.6,5,10,0.95,4.129653455717921
41,Gen94_Ind11880,1000011110110010010011011,5,10,255,0.99,5,10,0.95,4.129649684785705
42,Gen94_Ind11833,1000011110110110000011001,5,10,255,0.1,5,2,0.8,4.129234924281298
43,Gen94_Ind11911,1000010110100000010011011,5,5,255,0.7,1,10,0.95,4.129174602420991
44,Gen94_Ind11859,1000010111111000010011011,5,5,128,0.5,1,10,0.95,4.1290916627407155
45,Gen94_Ind11868,1000010100010000010011010,5,5,128,0.3,1,10,0.9,4.128982338252816
46,Gen94_Ind11934,1001101010110001010011011,5,100,32,0.99,3,10,0.95,4.128680783468826
47,Gen94_Ind11827,1100101111010000000101011,4,50,255,0.3,1,3,0.95,4.128352892634408
48,Gen93_Ind11732,1001001111001100000011010,5,50,32,0.2,1,2,0.9,4.12808534215453
49,Gen94_Ind11918,1001011110110000010011011,5,500,255,0.99,1,10,0.95,4.127738708602774
50,Gen93_Ind11804,1000010010110000010011001,5,5,32,0.99,1,10,0.8,4.126454411410469
51,Gen94_Ind11892,1000010110110000100111011,5,5,255,0.99,2,4,0.95,4.126119345111832
52,Gen93_Ind11734,1000110110011000010011011,5,100,255,0.5,1,10,0.95,4.12235453473173
53,Gen94_Ind11921,1001001111110000010001011,5,5,64,0.99,1,9,0.95,4.122316958898016
54,Gen93_Ind11714,1000110110110000011001011,5,100,255,0.99,1,1,0.95,4.122245566701151
55,Gen93_Ind11727,1001011110011000000011011,5,1,255,0.5,1,2,0.95,4.122174176977051
56,Gen94_Ind11875,1000110110000100010011010,5,100,255,0.05,1,10,0.9,4.1220877611455995
57,Gen94_Ind11902,1000011110110001010011111,5,10,255,0.99,3,10,0.7,4.120585456344524
58,Gen94_Ind11851,1001001011000000001011000,5,20,64,0.01,1,6,0.7,4.1198497266639516
59,Gen94_Ind11876,1000110010011001010001011,5,100,32,0.5,3,9,0.95,4.119238069908261
60,Gen94_Ind11844,1000011000110000010011000,5,10,0,0.99,1,10,0.7,4.118319050103766
61,Gen94_Ind11897,1000110110110000110011011,5,100,255,0.99,2,10,0.95,4.118105296130571
62,Gen94_Ind11877,1001011100011000000001011,5,100,128,0.5,1,1,0.95,4.117835322825899
63,Gen94_Ind11906,1000111110110000010011011,5,200,255,0.99,1,10,0.95,4.117831573445899
64,Gen94_Ind11924,1001100110110000010011011,5,1,255,0.99,1,10,0.95,4.117831573445899
65,Gen94_Ind11925,1100111110110000010101011,5,200,255,0.99,1,7,0.95,4.117831573445899
66,Gen94_Ind11854,1000111010011101010011101,5,200,32,0.6,3,10,0.1,4.115523252163325
67,Gen94_Ind11920,1001011110110001010001011,5,1,255,0.99,3,9,0.95,4.1152910644625
68,Gen94_Ind11886,1001010100010001010111011,5,2,128,0.3,3,2,0.95,4.115070135977172
69,Gen94_Ind11930,1000111010111100110001011,5,200,32,0.3,2,9,0.95,4.114482357061951
70,Gen94_Ind11845,1000111110111000110011011,5,200,255,0.6,2,10,0.95,4.114358832530627
71,Gen94_Ind11862,1001011000110000010011001,5,20,0,0.99,1,10,0.8,4.1114861732089905
72,Gen94_Ind11878,1000111110010000000001001,5,200,255,0.3,1,1,0.8,4.1102829441019075
73,Gen94_Ind11835,1000001110110000010011011,5,2,255,0.99,1,10,0.95,4.109584497603308
74,Gen94_Ind11872,1000001111110000010011011,5,2,32,0.99,1,10,0.95,4.109584497603308
75,Gen94_Ind11890,1000001001110000010011011,5,2,16,0.99,1,10,0.95,4.109584497603308
76,Gen94_Ind11927,1000001111100000010001011,5,2,192,0.7,1,9,0.95,4.108651116309705
77,Gen94_Ind11871,1000001110010100010111011,5,2,255,0.4,1,5,0.95,4.10864365096886
78,Gen94_Ind11826,1000001111110000110011001,5,2,32,0.99,2,10,0.8,4.104254998620569
79,Gen94_Ind11899,1000011010010101100000111,5,10,32,0.4,4,1,0.6,4.102378611185696
80,Gen94_Ind11883,1000000110110000010011010,5,1,255,0.99,1,10,0.9,4.0976542998462415
81,Gen94_Ind11836,1001011110011000010011011,5,50,255,0.5,1,10,0.95,4.096930446772005
82,Gen94_Ind11855,1000000010110100010011111,5,1,32,0.1,1,10,0.99,4.0902718801524145
83,Gen94_Ind11903,1000011110110100010011111,5,10,255,0.1,1,10,0.99,4.087067050566723
84,Gen94_Ind11898,1000011101110000010011101,5,10,192,0.99,1,10,0.3,4.081530523745103
85,Gen94_Ind11912,1000100011111010010110011,5,20,64,0.8,5,5,0.2,4.072346016075092
86,Gen94_Ind11840,1001011111110010010010011,5,50,255,0.99,5,10,0.2,4.069568323830914
87,Gen94_Ind11887,1000111110011111010011111,5,200,255,0.6,2,10,0.8,4.0668639026649345
88,Gen94_Ind11938,1000011101110000010110011,5,10,192,0.99,1,4,0.2,4.0644443186240276
89,Gen94_Ind11864,1000011110101100010000011,5,10,255,0.95,1,9,0.2,4.064020639586346
90,Gen94_Ind11893,1000011110010000010011111,5,10,255,0.3,1,10,0.3,4.06181966129461
91,Gen94_Ind11858,1001011110110010010011111,5,100,255,0.99,5,10,0.95,4.057191890810507
92,Gen93_Ind11739,1010011110110000010011011,3,10,255,0.99,1,10,0.95,3.702908126838151
93,Gen94_Ind11881,1100011010110101000111011,1,10,32,0.2,3,4,0.95,3.7026928779677863
94,Gen94_Ind11939,1010011000010101010111111,5,10,0,0.4,3,2,0.95,3.681581327422174
95,Gen94_Ind11909,1100011010110000000010011,1,10,32,0.99,1,2,0.2,3.1832124684933762
96,Gen94_Ind11849,0010011110110110010011010,2,10,255,0.8,5,10,0.9,2.7854839325594947
97,Gen94_Ind11834,0001111100110000010101011,1,5,128,0.99,1,10,0.95,2.576002847988608
98,Gen94_Ind11822,1010111010110011010011011,4,200,32,0.99,4,10,0.95,2.5749761576018106
99,Gen94_Ind11832,0001010110100101010001010,1,200,255,0.8,3,9,0.9,2.5744118266532325
100,Gen94_Ind11828,1100011110010010110011010,1,10,255,0.3,3,10,0.9,2.5728769261752755
