Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen1_Ind75,1000011110101000010011100,5,10,255,0.9,1,10,0.99,4.13384344118967
2,Gen3_Ind341,1000011100000010001111011,5,10,128,0.01,5,8,0.95,4.130807684543866
3,Gen3_Ind252,1000011100010001001001001,5,10,128,0.3,3,5,0.8,4.130385146853734
4,Gen3_Ind343,1000010001100000001101100,5,5,16,0.7,1,7,0.99,4.129136902153271
5,Gen2_Ind170,1000101001100000001101100,5,50,16,0.7,1,7,0.99,4.128123023222487
6,Gen3_Ind327,1000100101011110001011100,5,20,192,0.6,5,6,0.99,4.128006214150885
7,Gen1_Ind88,1000010110101010001101011,5,5,255,0.9,5,7,0.95,4.126702922685257
8,Gen3_Ind276,1000010101000010001001010,5,5,192,0.01,5,5,0.9,4.125983828132626
9,Gen2_Ind222,1000011110101001010001000,5,10,255,0.9,3,9,0.7,4.12022506611955
10,Gen3_Ind349,1000101011000111110011100,5,50,64,0.05,1,10,0.99,4.119594534892936
11,Gen1_Ind87,1001000100101001110001100,5,500,128,0.9,4,9,0.99,4.110626651978375
12,Gen3_Ind303,1000001000111100001101010,5,2,0,0.5,1,7,0.9,4.10849061745981
13,Gen3_Ind264,1000110000010000001101000,5,100,0,0.3,1,7,0.7,4.107188427751093
14,Gen1_Ind16,1000110000010000101101000,5,100,0,0.3,2,7,0.7,4.105100678329492
15,Gen3_Ind256,1000001010001101010001000,5,2,32,0.2,3,9,0.7,4.097758258724905
16,Gen3_Ind265,1000101101101010010011101,5,50,192,0.9,5,10,0.99,4.092663061921676
17,Gen3_Ind331,1000010100011000010000110,5,5,128,0.5,1,9,0.5,4.088526528667631
18,Gen1_Ind6,1000101001001100000000110,5,50,16,0.2,1,1,0.5,4.083347328237383
19,Gen1_Ind10,1000111101011110000100110,5,200,192,0.6,5,3,0.5,4.081869439603158
20,Gen1_Ind40,1000111100011010001000101,5,200,128,0.5,5,5,0.4,4.079064028523264
21,Gen3_Ind310,1000010101000000001000101,5,5,192,0.01,1,5,0.4,4.077776745871951
22,Gen2_Ind196,1000111101011110000100100,5,200,192,0.6,5,3,0.3,4.074943910328609
23,Gen3_Ind271,1000100100011100010000101,5,20,128,0.6,1,9,0.4,4.074635512300953
24,Gen3_Ind307,1000000100011010010000101,5,1,128,0.5,5,9,0.4,4.072412023196341
25,Gen3_Ind235,1000010000111000001010101,5,5,0,0.6,1,6,0.4,4.072067342929227
26,Gen3_Ind262,1000110100011110101000011,5,100,128,0.6,3,5,0.2,4.071689728346644
27,Gen3_Ind333,1000100100101100000110101,5,20,128,0.95,1,4,0.4,4.066659113327956
28,Gen3_Ind245,1100110110001001101010011,2,100,255,0.1,4,6,0.2,4.06515308273326
29,Gen2_Ind123,1000010100011110101000011,5,5,128,0.6,3,5,0.2,4.064805976642058
30,Gen3_Ind239,1000010000001010000110010,5,5,0,0.1,5,4,0.1,4.064762135878699
31,Gen3_Ind260,1000010001100010001110001,5,5,16,0.7,5,8,0.05,4.061881679433878
32,Gen2_Ind123,1000010100011110101000011,5,5,128,0.6,5,5,0.2,4.058302322096303
33,Gen3_Ind277,1000100100011100010000001,5,20,128,0.6,1,9,0.05,4.056729693679568
34,Gen3_Ind259,0110101010101001110011110,4,50,32,0.9,4,10,0.4,3.707075542454976
