Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
2,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
3,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
4,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
6,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
7,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
9,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
10,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
11,Gen41_Ind5161,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
12,Gen41_Ind5186,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
13,Gen41_Ind5207,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
14,Gen41_Ind5209,1000011101110000010001010,5,10,192,0.99,1,9,0.9,4.134659778149773
15,Gen41_Ind5216,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
16,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
17,Gen41_Ind5232,1001011110110000010001010,5,50,255,0.99,1,9,0.9,4.134659778149773
18,Gen41_Ind5241,1000011101110000010001010,5,10,192,0.99,1,9,0.9,4.134659778149773
19,Gen41_Ind5149,1000011100110000011001010,5,10,128,0.99,1,6,0.9,4.134448104276885
20,Gen41_Ind5155,1000011101110000010001011,5,10,192,0.99,1,9,0.95,4.1344216465666666
21,Gen41_Ind5177,1000011100010000011001010,5,10,128,0.3,1,7,0.9,4.134225114176957
22,Gen41_Ind5143,1000011110110100010001010,5,10,255,0.99,1,9,0.9,4.1341646464314055
23,Gen41_Ind5133,1000011100110100000001010,5,10,128,0.95,1,1,0.9,4.134145750623665
24,Gen41_Ind5231,1000011100110100010011010,5,10,128,0.6,1,10,0.9,4.134138192348933
25,Gen41_Ind5120,1000011100110100001001011,5,10,128,0.01,1,5,0.95,4.134096622331916
26,Gen41_Ind5218,1000011100111000010001010,5,10,128,0.01,1,9,0.9,4.134096622331916
27,Gen41_Ind5176,1000011111110100000001011,5,10,32,0.5,1,1,0.95,4.134089064236822
28,Gen41_Ind5212,1000011010100000010001010,5,10,32,0.7,1,9,0.9,4.134085285199639
29,Gen41_Ind5183,1000011010110100010011010,5,10,32,0.6,1,10,0.9,4.134077727145998
30,Gen41_Ind5141,1000011000100100010001010,5,10,0,0.8,1,9,0.9,4.134051274175885
31,Gen41_Ind5118,1000011100110000000111010,5,10,128,0.99,1,4,0.9,4.133983253807199
