Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.9,1,10,0.9,4.134761842940132
2,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.3,1,10,0.9,4.134761842940132
3,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
4,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
9,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
11,Gen47_Ind5927,1000011100110100010001010,5,10,128,0.01,1,9,0.9,4.134659778149773
12,Gen48_Ind6029,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
13,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen48_Ind6015,1000011100110100000001010,5,10,128,0.2,1,1,0.9,4.134569058121729
16,Gen48_Ind6104,1000011110010000000001010,5,10,255,0.3,1,1,0.9,4.1344934611393755
17,Gen48_Ind6087,1000011100010000000011010,5,10,128,0.3,1,2,0.9,4.134175983998961
18,Gen48_Ind6042,1000011110011100010101010,5,10,255,0.6,1,2,0.9,4.134096622331916
19,Gen48_Ind6053,1000011000111100010001010,5,10,0,0.1,1,9,0.9,4.134096622331916
20,Gen48_Ind6032,1000011100011000010001010,5,10,128,0.5,1,9,0.9,4.134092843280915
21,Gen48_Ind6033,1000011100110100010001010,5,10,128,0.9,1,9,0.9,4.134092843280915
22,Gen48_Ind6047,1000011000110100010011010,5,10,0,0.9,1,10,0.9,4.134092843280915
23,Gen48_Ind5999,1011011100111100010001110,2,500,128,0.9,1,9,0.7,4.134085285199639
24,Gen48_Ind6012,1000011000110100010011010,5,10,0,0.5,1,10,0.9,4.134077727145998
25,Gen48_Ind6025,1000011100111100010011010,5,10,128,0.05,1,10,0.9,4.134077727145998
26,Gen48_Ind6030,1000011111100000010011010,5,10,128,0.7,1,10,0.9,4.134077727145998
27,Gen48_Ind6010,1000011111110100010011010,5,10,64,0.7,1,10,0.9,4.134066390117353
28,Gen48_Ind6034,1000011100110100010001010,5,10,128,0.7,1,9,0.9,4.134051274175885
29,Gen48_Ind6069,1000011000100100010001010,5,10,0,0.8,1,9,0.9,4.134051274175885
30,Gen48_Ind6027,1000011100010100010001010,5,10,128,0.4,1,9,0.9,4.134024821544303
31,Gen48_Ind6020,1000011001110000011101011,5,10,16,0.99,1,7,0.95,4.134009705906818
32,Gen48_Ind6016,1000011101110100010001100,5,10,192,0.05,1,9,0.99,4.133968138473689
33,Gen48_Ind6013,1000011100110100010001010,5,10,128,0.1,1,9,0.9,4.133911456957456
34,Gen48_Ind6046,1000011000000000001011100,5,10,0,0.01,1,6,0.99,4.133911456957456
35,Gen48_Ind6081,1000011111110000001001010,5,10,192,0.99,1,5,0.9,4.133881227451012
36,Gen47_Ind5957,1000011111110100111001011,5,10,64,0.1,2,10,0.95,4.133095415434809
37,Gen48_Ind5984,1010011100100100110001010,4,10,128,0.8,2,9,0.9,4.132902785977084
38,Gen48_Ind5996,1000011100110000111001010,5,10,128,0.99,2,3,0.9,4.132657303868756
39,Gen47_Ind5861,1000011000111110110001010,5,10,0,0.7,5,9,0.9,4.132638421837535
40,Gen48_Ind6077,1000011100110000110001010,5,10,128,0.99,2,9,0.9,4.1323816433419465
41,Gen48_Ind6086,1000011111011100110011010,5,10,32,0.6,2,10,0.9,4.132223060799711
42,Gen48_Ind6024,1000011010000010001101011,5,10,32,0.01,5,7,0.95,4.130879373621897
43,Gen48_Ind5991,1000011110110010010001011,5,10,255,0.99,5,9,0.95,4.130336107899385
44,Gen48_Ind6005,1010011000010011100001011,5,10,0,0.3,4,1,0.95,4.130309702790896
45,Gen48_Ind6097,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
46,Gen48_Ind6063,1000011001110001000011100,5,10,16,0.99,3,2,0.99,4.130132420091324
47,Gen47_Ind5887,1000011100110001010101010,5,10,128,0.99,3,2,0.9,4.129909895265917
48,Gen48_Ind6098,1000011100110110010001010,5,10,128,0.95,5,9,0.9,4.1295667260192666
49,Gen48_Ind6068,1000010100111100010101010,5,5,128,0.05,1,9,0.9,4.129517706496658
50,Gen48_Ind6041,1000010011011000000111011,5,5,64,0.5,1,4,0.95,4.1290313450659735
51,Gen48_Ind6099,1001011011110000010101011,5,20,64,0.99,1,5,0.95,4.128918254175485
52,Gen48_Ind6090,1000010100110000010011010,5,5,128,0.99,1,10,0.9,4.128756168035313
53,Gen48_Ind6064,1000010100110000010001010,5,5,128,0.99,1,9,0.9,4.128612939712599
54,Gen48_Ind6109,1000100100111110010101010,5,20,128,0.3,5,10,0.9,4.127829129134337
55,Gen48_Ind6095,1001011100111000011101010,5,100,128,0.05,1,5,0.9,4.127761313364287
56,Gen47_Ind5881,1000010101111001010001010,5,5,192,0.95,3,9,0.9,4.126736812905546
57,Gen48_Ind6071,1000010100110000110001010,5,5,128,0.99,2,9,0.9,4.12546066554769
58,Gen48_Ind6107,1000011100110100010001000,5,10,128,0.9,1,9,0.7,4.1225649720604185
59,Gen48_Ind6092,1000110100110100010101011,5,100,128,0.95,1,7,0.95,4.122301928756335
60,Gen48_Ind6065,1000011100110001010001110,5,10,128,0.99,3,9,0.6,4.120033634452174
61,Gen48_Ind6062,1000011101110100010001000,5,10,192,0.05,1,9,0.7,4.11986473892919
62,Gen48_Ind6028,1000111110110000010001010,5,200,255,0.99,1,9,0.9,4.118202795190553
63,Gen48_Ind6079,1000111100110011010001010,5,200,128,0.99,5,9,0.9,4.118202795190553
64,Gen48_Ind5987,1001010100110000001001010,5,500,128,0.99,1,5,0.9,4.117985303624923
65,Gen48_Ind6008,1000111100110011010001010,5,200,128,0.99,3,9,0.9,4.11532851231961
66,Gen48_Ind6059,1000111110110001010001010,5,200,255,0.99,3,9,0.9,4.11532851231961
67,Gen48_Ind6080,1001011100111101110101000,5,50,128,0.95,4,5,0.7,4.111691764151827
68,Gen48_Ind6072,1000111110110000110001110,5,200,255,0.99,2,9,0.99,4.111250703390547
69,Gen48_Ind5988,1001011101110111110011011,5,1,192,0.6,4,10,0.95,4.109125221016211
70,Gen48_Ind5992,1000001100110000110001010,5,2,128,0.99,2,9,0.9,4.106942261186378
71,Gen48_Ind6103,1001011100110000011101111,5,5,128,0.99,1,3,0.9,4.0979847588325375
72,Gen48_Ind6023,1001011100110000001011010,5,500,128,0.99,1,6,0.9,4.097505796312286
73,Gen48_Ind6037,1001011100010000011101010,5,2,128,0.3,1,5,0.9,4.096774573427688
74,Gen48_Ind5997,1000000100101100110101110,5,1,128,0.95,2,1,0.01,4.093007533495274
75,Gen48_Ind6003,1001010100110000110001010,5,10,128,0.99,2,9,0.9,4.092900111406647
76,Gen48_Ind5989,1000001110111011010101111,5,2,255,0.7,4,8,0.1,4.0925815825028256
77,Gen48_Ind6108,1000011100110100110101110,5,10,128,0.8,2,9,0.5,4.081490004963675
78,Gen48_Ind6091,1000110110110000010101110,5,100,255,0.99,1,1,0.95,4.071792373922853
79,Gen48_Ind6096,1000011000010100110101101,5,10,0,0.4,2,3,0.05,4.068444399664268
80,Gen48_Ind6058,1001011100010000010000010,5,50,128,0.3,1,9,0.1,4.065481974770162
81,Gen48_Ind5983,1000011100010100010100010,5,10,128,0.4,1,2,0.1,4.065419846642036
82,Gen48_Ind6002,1000100000111100010100010,5,20,0,0.6,1,10,0.1,4.063483862852214
83,Gen48_Ind6075,1000011011110100011010010,5,10,64,0.7,1,5,0.1,4.060102146806633
84,Gen48_Ind6052,1001101000110000010000010,5,200,0,0.99,1,9,0.1,4.0583205309518515
85,Gen48_Ind6038,1000001000110000010011111,5,2,0,0.99,1,10,0.9,4.054903771580226
86,Gen48_Ind6111,1000011000111110110010010,5,10,0,0.2,4,10,0.1,4.054700184960878
87,Gen48_Ind6019,1100010101111001010001010,2,5,192,0.95,3,9,0.9,3.7038148721128024
88,Gen48_Ind6045,0111011000110101010101111,4,100,0,0.8,3,10,0.01,3.6985292554191997
89,Gen48_Ind5995,1010011111110000110011010,1,10,255,0.99,2,10,0.9,3.196868655737334
90,Gen48_Ind6006,1100001000110100010001011,1,2,0,0.3,1,9,0.95,2.7955341871492445
91,Gen48_Ind6049,1010011000101100010011010,2,10,0,0.95,1,10,0.9,2.791093301306955
92,Gen48_Ind6056,1100011110100100010001010,4,10,255,0.8,1,9,0.9,2.7909193350908894
93,Gen48_Ind6078,1010011000110001010001010,3,10,0,0.99,3,9,0.9,2.783282806463008
94,Gen48_Ind6051,1010000001101100001111110,3,1,16,0.95,1,8,0.05,2.575995511582737
95,Gen48_Ind6007,1010011000110001010001010,3,10,0,0.99,3,9,0.9,2.572974999587527
96,Gen48_Ind6100,1100011100110000110001010,2,10,128,0.99,2,9,0.9,2.572974999587527
97,Gen48_Ind6076,1100011100010000110001010,5,10,128,0.3,2,9,0.9,2.572856434167799
98,Gen48_Ind6083,1010011100111011010001011,2,10,128,0.5,4,9,0.95,2.572849115672807
99,Gen48_Ind6011,1010011011010000000011010,2,10,64,0.3,1,2,0.9,2.572569580333658
100,Gen48_Ind6057,0000011100111000010001010,1,10,128,0.05,1,9,0.9,2.5725066566705213
