Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,1,4,0.95,4.3040555716287
2,Gen11_Ind1301,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
3,Gen4_Ind430,1000100001100101001001100,5,20,16,0.8,3,5,0.99,4.3040187064422835
4,Gen11_Ind1287,1000100001100101001001100,5,20,16,0.8,3,5,0.99,4.3040187064422835
5,Gen12_Ind1414,1000100001001101000101011,5,20,16,0.2,3,3,0.95,4.3040187064422835
6,Gen11_Ind1388,1000100001100101000011100,5,20,16,0.8,3,2,0.99,4.304014610349442
7,Gen12_Ind1493,1000100001011101000111011,5,20,16,0.6,3,4,0.95,4.304014610349442
8,Gen6_Ind687,1001100110001101000111011,5,200,255,0.2,3,4,0.95,4.303994130002179
9,Gen10_Ind1166,1000100010110001001011011,5,20,32,0.99,3,6,0.95,4.303908114672037
10,Gen9_Ind1015,1000100000000101000111010,5,20,0,0.05,3,4,0.9,4.303895827048385
11,Gen9_Ind1015,1000100000000101000111010,5,20,0,0.05,3,4,0.9,4.303895827048385
12,Gen11_Ind1375,1000100001011100000111010,5,20,16,0.6,1,4,0.9,4.303883539494897
13,Gen8_Ind934,1000100000011111000101101,5,20,0,0.6,3,3,0.2,4.303875347831549
14,Gen12_Ind1517,1000100110100101000111100,5,20,255,0.8,3,4,0.99,4.303875347831549
15,Gen12_Ind1461,1000100010110101001111011,5,20,32,0.7,3,8,0.95,4.303871252011568
16,Gen12_Ind1515,1000100001000101001011100,5,20,16,0.05,3,6,0.99,4.303838485732367
17,Gen12_Ind1495,1000100001000100000011100,5,20,16,0.05,1,2,0.99,4.303703330104164
18,Gen12_Ind1447,1000100101110000000111011,5,20,192,0.99,1,4,0.95,4.303699234611582
19,Gen12_Ind1455,1001110001100100001011100,5,10,16,0.8,1,6,0.99,4.303678757265589
20,Gen12_Ind1481,1000100000010111001111101,5,20,0,0.4,4,8,0.4,4.303617326396786
21,Gen12_Ind1398,1000100110110100001111100,5,20,255,0.9,1,8,0.99,4.303613231067887
22,Gen12_Ind1391,1001010001100001000111001,5,2,16,0.7,3,4,0.8,4.302728822654118
23,Gen12_Ind1519,1000100010010100101011011,5,20,32,0.4,2,6,0.95,4.30169747214951
24,Gen12_Ind1511,1000100110001110000111010,5,20,255,0.2,5,4,0.9,4.3016115485913815
25,Gen12_Ind1438,1000100011111100000111001,5,20,64,0.7,1,4,0.8,4.300879291849575
26,Gen12_Ind1463,1000101001110001000111011,5,50,16,0.99,3,4,0.95,4.298871978547916
27,Gen12_Ind1469,1000101011011100000111010,5,50,64,0.6,1,4,0.9,4.2987126185058235
28,Gen12_Ind1440,1000101001100001001111011,5,50,16,0.7,3,8,0.95,4.298622728309634
29,Gen12_Ind1456,1000101001111001001111011,5,50,16,0.3,3,8,0.95,4.298442959194924
30,Gen12_Ind1483,1000101001010001001111011,5,50,16,0.3,3,8,0.95,4.298442959194924
31,Gen11_Ind1289,1000101001010001001111011,5,50,16,0.3,3,8,0.95,4.298442959194924
32,Gen12_Ind1477,1001100110100101011111011,5,100,255,0.8,3,3,0.95,4.298234609261767
33,Gen12_Ind1486,1000101001100101011101010,5,50,16,0.8,3,8,0.9,4.298214183884887
34,Gen12_Ind1479,1010101101010001001111100,1,50,192,0.3,3,8,0.99,4.298161078813488
35,Gen12_Ind1425,1001110110001000000111010,5,1,255,0.1,1,4,0.9,4.298140654135438
36,Gen12_Ind1433,1001101001111111101111011,5,1,16,0.9,2,8,0.95,4.2976586880746845
37,Gen12_Ind1470,1000101000001010001111010,5,50,0,0.1,5,8,0.9,4.297650520089935
38,Gen12_Ind1410,1000101000011001010111001,5,50,0,0.5,3,1,0.8,4.29727890962544
39,Gen12_Ind1468,1000110101100010100101100,5,100,192,0.7,5,3,0.99,4.2910527773982485
40,Gen12_Ind1444,1000110000010110100111100,5,100,0,0.4,3,4,0.99,4.291007991862968
41,Gen12_Ind1402,1000110000000110101001100,5,100,0,0.05,5,5,0.99,4.290804433029695
42,Gen12_Ind1407,1000110000000111010111010,5,100,0,0.05,5,9,0.9,4.290796291078075
43,Gen12_Ind1492,1001110011100110000001111,5,5,64,0.8,5,1,0.7,4.290755581783457
44,Gen12_Ind1422,1000110001111111011011101,5,100,16,0.8,2,5,0.9,4.290710802451566
45,Gen12_Ind1453,1000110001000100111001100,5,100,16,0.05,2,10,0.99,4.29057647006365
46,Gen12_Ind1412,1000110010110011001111100,5,100,32,0.99,4,8,0.99,4.290568328977141
47,Gen12_Ind1434,1010110000110001001111100,3,100,0,0.99,3,8,0.99,4.290336320998148
48,Gen12_Ind1428,1000110010110001001111011,5,100,32,0.99,3,8,0.95,4.290271200461424
49,Gen12_Ind1393,1000110000100111101101100,5,100,0,0.8,5,7,0.99,4.290242710848231
50,Gen10_Ind1178,1000110001100111101101100,5,100,16,0.8,5,7,0.99,4.290242710848231
51,Gen12_Ind1406,1000110001100101011101100,5,100,16,0.8,3,10,0.99,4.290226431239144
52,Gen12_Ind1480,1000110000101111000101100,5,100,0,0.95,5,3,0.99,4.289913072842757
53,Gen12_Ind1491,1000110000100011101101100,5,100,0,0.7,4,7,0.99,4.28984796515378
54,Gen12_Ind1465,1000110101110001101111010,5,100,192,0.99,4,8,0.9,4.289823550279918
55,Gen12_Ind1454,1000110110011011101101010,5,100,255,0.5,2,7,0.9,4.289762514311081
56,Gen12_Ind1506,1000110000100110111001001,5,100,0,0.8,2,9,0.8,4.288050146301132
57,Gen11_Ind1291,1000100001110001001101000,5,20,16,0.99,3,7,0.7,4.2877858882624045
