Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen68_Ind8597,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
2,Gen72_Ind9106,1000011010110000010011011,5,10,32,0.99,1,10,0.95,4.134837449737327
3,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
4,Gen75_Ind9410,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
5,Gen75_Ind9410,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
6,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
7,Gen77_Ind9647,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
8,Gen77_Ind9689,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
9,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
10,Gen78_Ind9777,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
11,Gen84_Ind10557,1000011010110000010011011,5,10,32,0.99,1,10,0.95,4.134837449737327
12,Gen74_Ind9361,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
13,Gen84_Ind10603,1000011110110100010011011,5,10,255,0.4,1,10,0.95,4.134837449737327
14,Gen84_Ind10605,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
15,Gen84_Ind10654,1000011110110000010011011,5,10,255,0.99,1,10,0.95,4.134837449737327
16,Gen84_Ind10564,1001010110110100011001010,5,1,255,0.5,1,7,0.9,4.134569058121729
17,Gen84_Ind10546,1000011110110000010001011,5,10,255,0.99,1,9,0.95,4.1344216465666666
18,Gen84_Ind10625,1000011110110000010001011,5,10,255,0.99,1,9,0.95,4.1344216465666666
19,Gen83_Ind10469,1000011111001100010111010,5,10,64,0.2,1,1,0.9,4.134198659320629
20,Gen84_Ind10606,1000011110010000010011010,5,10,255,0.3,1,10,0.9,4.134130634101839
21,Gen84_Ind10608,1000011111110100000101010,5,10,128,0.2,1,3,0.9,4.134104180454647
22,Gen84_Ind10602,1000011111011100010001010,5,10,192,0.6,1,9,0.9,4.134096622331916
23,Gen84_Ind10620,1000011110000100010011010,5,10,255,0.05,1,10,0.9,4.134092843280915
24,Gen83_Ind10419,1000011110110100010011010,5,10,255,0.8,1,10,0.9,4.134081506169363
25,Gen84_Ind10548,1001111110100000010011010,5,500,255,0.7,1,10,0.9,4.134077727145998
26,Gen84_Ind10664,1001101111111000010011011,5,200,64,0.01,1,10,0.95,4.134077727145998
27,Gen84_Ind10584,1000011010010100010011010,5,10,32,0.4,1,10,0.9,4.134066390117353
28,Gen84_Ind10630,1000011110100000010011011,5,10,255,0.7,1,10,0.95,4.134055053150889
29,Gen84_Ind10642,1000011110110100010011011,5,10,255,0.5,1,10,0.95,4.134055053150889
30,Gen84_Ind10652,1000011100010000010111011,5,10,128,0.3,1,7,0.95,4.134013484805827
31,Gen84_Ind10651,1110011110110100010011010,1,10,255,0.2,1,10,0.9,4.133960580848384
32,Gen83_Ind10441,1000011110111111011001011,5,10,255,0.2,1,4,0.95,4.133926571876471
33,Gen84_Ind10621,1000011110010000010011011,5,10,255,0.3,1,10,0.95,4.133911456957456
34,Gen84_Ind10656,1000011110010000010011011,5,10,255,0.3,1,10,0.95,4.133911456957456
35,Gen84_Ind10643,1000011110000000010001011,5,10,255,0.01,1,9,0.95,4.133805655619103
36,Gen84_Ind10614,1000011100010000111111010,5,10,128,0.3,2,1,0.9,4.132936778106058
37,Gen84_Ind10639,1000011010110001010011011,5,10,32,0.99,3,10,0.95,4.132744163434792
38,Gen84_Ind10670,1000011010110001010011011,5,10,32,0.99,3,10,0.95,4.132744163434792
39,Gen84_Ind10589,1000011111110000010011001,5,10,128,0.99,1,10,0.8,4.131143512750152
40,Gen84_Ind10609,1000011110110000010011001,5,10,255,0.99,1,10,0.8,4.131143512750152
41,Gen84_Ind10616,1000011110110000010011001,5,10,255,0.99,1,10,0.8,4.131143512750152
42,Gen84_Ind10613,1100011110110010010111011,2,10,255,0.99,5,8,0.95,4.130841642218025
43,Gen84_Ind10649,1000011110000101011011011,5,10,255,0.05,3,9,0.95,4.130256893586747
44,Gen84_Ind10545,1000011110110001000001010,5,10,255,0.99,3,1,0.9,4.130215401587977
45,Gen84_Ind10576,1000011110011110010001001,5,10,255,0.6,5,9,0.8,4.130162594795213
46,Gen84_Ind10568,1000011000110000011011001,5,10,0,0.99,1,4,0.8,4.130004182518534
47,Gen84_Ind10578,1000011110010001010111010,5,10,255,0.3,3,7,0.9,4.129857096284905
48,Gen84_Ind10674,1001011111011111010011001,5,10,192,0.6,1,10,0.8,4.129679852436262
49,Gen84_Ind10645,1001100110101000010011011,5,200,255,0.9,1,10,0.95,4.129412129938979
50,Gen84_Ind10644,1000010011000100010111010,5,5,64,0.05,1,4,0.9,4.129110512375476
51,Gen84_Ind10623,1000010111010100010111010,5,5,128,0.4,1,1,0.9,4.128959720116022
52,Gen84_Ind10662,1000010110110000010011011,5,5,255,0.99,1,10,0.95,4.128680783468826
53,Gen84_Ind10650,1000010100100000111011110,5,5,128,0.7,2,9,0.01,4.125438085977053
54,Gen84_Ind10619,1001011110110010010011011,5,200,255,0.99,5,10,0.95,4.125185964227369
55,Gen83_Ind10445,1001011010110000010011011,5,10,32,0.99,1,10,0.95,4.122290656222
56,Gen84_Ind10659,1011001010110100010011011,4,2,32,0.9,1,10,0.95,4.122290656222
57,Gen84_Ind10629,1000110010110000011011011,5,100,32,0.99,1,10,0.95,4.122245566701151
58,Gen84_Ind10660,1000110111110100000011011,5,100,255,0.95,1,2,0.95,4.122192963506817
59,Gen83_Ind10527,1001100011101000010111010,5,50,64,0.9,1,9,0.9,4.118146545169448
60,Gen83_Ind10416,1000111000000000011111010,5,200,0,0.01,1,8,0.9,4.117947807400933
61,Gen84_Ind10653,1000111111110000010011011,5,200,255,0.99,1,10,0.95,4.117831573445899
62,Gen84_Ind10555,1000111000000000111011010,5,200,0,0.01,2,3,0.9,4.114564710870196
63,Gen84_Ind10631,1001010101100000000001010,5,20,192,0.7,1,1,0.9,4.114362575589271
64,Gen84_Ind10612,1001111111110000000001010,5,100,32,0.99,1,1,0.9,4.11426900116628
65,Gen84_Ind10573,1000110110010110010011010,5,100,255,0.4,5,10,0.9,4.113572941073741
66,Gen84_Ind10544,1000111111101010000011011,5,200,255,0.9,5,2,0.95,4.1100065251253675
67,Gen84_Ind10635,1000001110110000010111011,5,2,255,0.99,1,5,0.95,4.109830981026145
68,Gen84_Ind10591,1001001010011111010011011,5,10,32,0.6,2,10,0.95,4.109797367909286
69,Gen84_Ind10558,1000001100110000010011011,5,2,128,0.99,1,10,0.95,4.109584497603308
70,Gen84_Ind10628,1001011110111000000011011,5,10,255,0.8,1,2,0.95,4.109345511608403
71,Gen84_Ind10552,1000001110100000000011011,5,2,255,0.7,1,2,0.95,4.108781764166114
72,Gen84_Ind10599,1000001110110000000011011,5,2,255,0.99,1,2,0.95,4.10871830559813
73,Gen84_Ind10626,1000001110011000010011001,5,2,255,0.5,1,10,0.8,4.105827421601079
74,Gen84_Ind10667,1000001110110001010001011,5,2,255,0.99,3,9,0.95,4.105011250784015
75,Gen84_Ind10541,1001011010001100000011001,5,50,32,0.2,1,2,0.8,4.104966538472361
76,Gen84_Ind10666,1000010111110101100001110,5,5,0,0.5,4,1,0.5,4.100195377132263
77,Gen84_Ind10598,1001101111110000010011010,5,1,64,0.99,1,10,0.9,4.0976542998462415
78,Gen84_Ind10663,1000001010110001111011111,5,2,32,0.99,4,9,0.95,4.079428293087741
79,Gen84_Ind10638,1000111110110000100011111,5,200,255,0.99,2,2,0.4,4.070201948839148
80,Gen84_Ind10553,1000010101001000011010011,5,5,192,0.1,1,2,0.2,4.067471077977712
81,Gen84_Ind10583,1001011010111000011000010,5,10,32,0.5,1,2,0.1,4.067306464348862
82,Gen84_Ind10562,1000011110110000011010011,5,10,255,0.99,1,8,0.2,4.0643091700262595
83,Gen84_Ind10588,1000011110110000010000011,5,10,255,0.99,1,9,0.2,4.0643091700262595
84,Gen84_Ind10565,1000001010110010010010010,5,2,32,0.99,5,10,0.1,4.061881679433878
85,Gen84_Ind10551,1000001000110000010011111,5,2,0,0.99,1,10,0.9,4.054903771580226
86,Gen84_Ind10547,1000011111110010110010010,5,10,16,0.99,1,10,0.1,4.052574653480962
87,Gen84_Ind10572,1011011111110001010011011,1,100,64,0.99,3,10,0.95,3.702780793497181
88,Gen84_Ind10540,1100011011011000011100110,5,10,64,0.5,1,6,0.5,3.6810449376928025
89,Gen84_Ind10673,1100110010110000000010011,5,100,32,0.99,1,2,0.2,3.6737040481867034
90,Gen84_Ind10587,1100011010010100000111011,3,10,32,0.4,1,4,0.95,3.2015034517519267
91,Gen84_Ind10646,1010101101000100011111110,3,50,192,0.05,1,10,0.7,3.200268759185967
92,Gen84_Ind10582,1011001011110000010011011,4,200,64,0.99,1,10,0.95,3.1973794538891065
93,Gen84_Ind10579,0100011011001100010011111,3,10,64,0.2,1,10,0.8,3.178789071560613
94,Gen84_Ind10577,1010011111111000010001010,4,10,192,0.01,1,9,0.9,2.7907849997840186
95,Gen84_Ind10595,0010011110110000010011011,2,10,255,0.99,1,10,0.95,2.7903682981727003
96,Gen84_Ind10561,0000010110001100010001011,1,5,255,0.2,1,9,0.95,2.5736983388885823
97,Gen84_Ind10594,0000011110110000010011011,1,10,255,0.99,1,10,0.95,2.5730218432585614
98,Gen84_Ind10669,0000011110110000010011011,1,10,255,0.99,1,10,0.95,2.5730218432585614
99,Gen84_Ind10569,0000011100110000111111010,1,10,128,0.99,2,3,0.9,2.5730130599403185
100,Gen84_Ind10634,1100100011010100000011010,1,20,64,0.4,1,2,0.9,2.5702113173533925
