Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
2,Gen11_Ind1301,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
3,Gen16_Ind1917,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
4,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,4,4,0.95,4.3040555716287
5,Gen11_Ind1301,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
6,Gen18_Ind2213,1000100011100001000111011,5,20,64,0.7,3,4,0.95,4.3040555716287
7,Gen18_Ind2250,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
8,Gen19_Ind2301,1000100001110101000111011,5,20,16,0.9,3,4,0.95,4.3040555716287
9,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
10,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
11,Gen46_Ind5769,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
12,Gen46_Ind5784,1000100001110010100111011,5,20,16,0.99,2,4,0.95,4.3040555716287
13,Gen46_Ind5821,1000100001100001000111011,5,20,16,0.7,3,4,0.95,4.3040555716287
14,Gen46_Ind5826,1000100000110001000111011,5,20,0,0.99,3,4,0.95,4.3040555716287
15,Gen10_Ind1155,1000100001110010100111011,5,20,16,0.99,1,4,0.95,4.3040555716287
16,Gen11_Ind1301,1000100001110001000111011,5,20,16,0.99,3,4,0.95,4.3040555716287
17,Gen46_Ind5768,1000100100010101000111011,5,20,128,0.4,3,4,0.95,4.303977745864703
18,Gen19_Ind2301,1000100001110101000111011,5,20,16,0.8,3,4,0.95,4.303977745864703
19,Gen46_Ind5874,1000100011100001000101011,5,20,64,0.7,3,3,0.95,4.303895827048385
20,Gen46_Ind5772,1000100001100001001111011,5,20,16,0.7,3,8,0.95,4.303871252011568
21,Gen46_Ind5836,1000100011100001001111011,5,20,64,0.7,3,8,0.95,4.303871252011568
22,Gen46_Ind5764,1000100001110101010101010,5,20,16,0.99,3,10,0.9,4.3038630603949946
23,Gen46_Ind5790,1000100100010110101111010,5,20,128,0.4,4,8,0.9,4.3038630603949946
24,Gen46_Ind5782,1000100101110011000011011,5,20,192,0.99,2,2,0.95,4.303850773028601
25,Gen45_Ind5749,1000100000110100000111011,5,20,0,0.05,1,4,0.95,4.303719712152443
26,Gen45_Ind5678,1000100001110111100111011,5,20,16,0.05,3,4,0.95,4.303699234611582
27,Gen45_Ind5740,1000100001100000000111011,5,20,16,0.7,1,4,0.95,4.303699234611582
28,Gen46_Ind5796,1000100001100000000111011,5,20,16,0.7,1,4,0.95,4.303699234611582
29,Gen46_Ind5800,1000100001110110100111011,5,20,16,0.95,3,4,0.95,4.303699234611582
30,Gen46_Ind5852,1000100000100000000111011,5,20,0,0.7,1,4,0.95,4.303699234611582
31,Gen46_Ind5868,1000100001101001010111011,5,20,16,0.9,3,7,0.95,4.303396189789259
32,Gen46_Ind5759,1000100011110001010001011,5,20,64,0.99,3,9,0.95,4.303334766986891
33,Gen46_Ind5864,1000100011011111100011011,5,20,64,0.6,1,2,0.95,4.3026101103124805
34,Gen46_Ind5829,1000100001000110111101100,5,20,16,0.05,3,9,0.99,4.302577363233068
35,Gen46_Ind5761,1000100001110001100111011,5,20,16,0.99,4,4,0.95,4.302515963802696
36,Gen46_Ind5778,1000100001110110100111011,5,20,16,0.2,3,4,0.95,4.302507777344382
37,Gen46_Ind5793,1000100001011001100111001,5,20,16,0.5,4,4,0.8,4.301873421574549
38,Gen44_Ind5534,1000100100010010101011010,5,20,128,0.3,4,6,0.9,4.301693380473667
39,Gen46_Ind5773,1000100011110010100111011,5,20,64,0.99,2,4,0.95,4.3016442809706845
40,Gen46_Ind5767,1001100001110000100011011,5,200,16,0.99,2,2,0.95,4.301623823175244
41,Gen46_Ind5770,1000100000111110100111010,5,20,0,0.05,4,4,0.9,4.301595182588531
42,Gen46_Ind5798,1000100001110010101111011,5,20,16,0.99,2,8,0.95,4.301595182588531
43,Gen46_Ind5837,1000100001110010000111001,5,20,16,0.99,5,4,0.8,4.301304706759595
44,Gen46_Ind5758,1000101000110001000111011,5,50,0,0.99,3,4,0.95,4.298871978547916
45,Gen46_Ind5766,1000101001110010100111011,5,50,16,0.99,3,4,0.95,4.298871978547916
46,Gen46_Ind5823,1000101001110101010111011,5,50,16,0.99,3,4,0.95,4.298831115872281
47,Gen46_Ind5861,1000101101110011100111010,5,50,192,0.99,4,4,0.9,4.298728962581769
48,Gen46_Ind5857,1000101001110001100111011,5,50,16,0.99,4,4,0.95,4.2980017714724505
49,Gen46_Ind5825,1000100001011010100111000,5,20,16,0.5,1,4,0.7,4.297458581385736
50,Gen46_Ind5765,1000101001010001000011001,5,50,16,0.3,3,2,0.8,4.296568536637966
51,Gen46_Ind5860,1000101011010001010111001,5,50,64,0.3,3,9,0.8,4.295572776913966
52,Gen46_Ind5830,1100101001010001010111001,1,50,16,0.3,3,9,0.8,4.29554013686855
53,Gen46_Ind5791,1000110001110001010101011,5,100,16,0.99,3,4,0.95,4.290258990580867
54,Gen46_Ind5814,1000110110101010101111011,5,100,255,0.9,3,8,0.95,4.290254920636126
55,Gen45_Ind5741,1000110000111001000011101,5,100,0,0.99,3,2,0.99,4.290161314038258
56,Gen46_Ind5846,1000110101110011101011011,5,100,192,0.99,1,6,0.95,4.289900865000536
57,Gen46_Ind5853,1010110011110000000111001,3,100,64,0.99,1,4,0.8,4.288220914973185
58,Gen46_Ind5805,1000110000111001000011001,5,100,0,0.95,3,2,0.8,4.288070475191742
59,Gen46_Ind5828,1000111110111010100111011,5,200,255,0.7,5,4,0.95,4.283659561167127
60,Gen46_Ind5831,1001100011011011101011001,5,100,64,0.5,5,6,0.8,4.283063200940997
61,Gen46_Ind5777,1001100001000110111011100,5,10,16,0.05,2,7,0.99,4.28283200389409
62,Gen46_Ind5854,1001100010011010101011001,5,500,32,0.5,5,6,0.8,4.2811900064750406
63,Gen46_Ind5859,1000010001110010100111111,5,5,16,0.99,1,4,0.3,4.278844743756286
64,Gen46_Ind5869,1001100011110000000111001,5,100,64,0.99,1,4,0.8,4.278654481120919
65,Gen46_Ind5786,1000100100011000110011111,5,20,128,0.5,2,10,0.7,4.233602436910127
66,Gen46_Ind5794,1001100011110011101101011,5,50,64,0.99,1,7,0.95,4.231994003615797
67,Gen46_Ind5875,1000001000100001000111111,5,2,0,0.7,3,4,0.7,4.230794417309745
68,Gen46_Ind5833,1001010011110001101111011,5,100,64,0.99,4,8,0.95,4.212308990553613
69,Gen46_Ind5810,1001110001110001000111011,5,500,16,0.99,3,4,0.95,4.210477560387486
70,Gen46_Ind5799,1000000001100000000111011,5,1,16,0.7,1,4,0.95,4.207864551737485
71,Gen46_Ind5787,1000101001110010101111111,5,50,16,0.99,5,8,0.99,4.206807734023415
72,Gen46_Ind5818,1001010001100001001111010,5,500,16,0.7,3,8,0.9,4.206772515908548
73,Gen45_Ind5648,1001100001110010000111011,5,1,16,0.99,5,4,0.95,4.204152377800564
74,Gen46_Ind5781,1000000000110000000111000,5,1,0,0.99,1,4,0.7,4.2005169729866285
75,Gen46_Ind5840,1000100000000110110011111,5,20,0,0.05,1,10,0.9,4.183037337060226
76,Gen46_Ind5851,1000101011100000000111111,5,50,64,0.7,1,4,0.4,4.181730003726344
77,Gen46_Ind5841,1001100101100001000011111,5,20,192,0.7,3,2,0.7,4.181366571035233
78,Gen45_Ind5661,1001101100110100101101101,5,50,128,0.3,2,7,0.1,4.178511570493809
79,Gen46_Ind5863,1000100101011010100110011,5,20,192,0.5,4,4,0.2,4.177122183614395
80,Gen46_Ind5797,1000101001110111001110011,5,50,16,0.5,5,8,0.2,4.175298087531332
81,Gen46_Ind5771,1000000001100011100100011,5,1,16,0.7,4,3,0.2,4.173880019159722
82,Gen46_Ind5822,1000100001110111100011111,5,20,16,0.99,4,2,0.99,4.172589951820257
83,Gen46_Ind5843,1000000001110001010110011,5,1,16,0.99,3,8,0.2,4.1720856945965314
