Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,64,0.95,1,10,0.9,4.134776964078371
2,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.99,1,10,0.9,4.134776964078371
3,Gen56_Ind7111,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
4,Gen59_Ind7459,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
5,Gen60_Ind7531,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
6,Gen56_Ind7111,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
7,Gen60_Ind7618,1000011000101000010011010,5,10,0,0.9,1,10,0.9,4.134776964078371
8,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.01,1,10,0.9,4.134761842940132
9,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.9,1,7,0.9,4.134761842940132
10,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
11,Gen61_Ind7694,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
12,Gen61_Ind7771,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
13,Gen61_Ind7665,1000011111110100011001010,5,10,32,0.4,1,4,0.9,4.134569058121729
14,Gen61_Ind7653,1000011010110100010001011,5,10,32,0.05,1,9,0.95,4.1344216465666666
15,Gen61_Ind7712,1100011101000100010001010,4,10,192,0.05,1,9,0.9,4.134160867256038
16,Gen61_Ind7731,1000011010011100010011010,5,10,32,0.6,1,10,0.9,4.134160867256038
17,Gen61_Ind7732,1000011101110100011001010,5,10,192,0.1,1,8,0.9,4.134123075882381
18,Gen61_Ind7775,1000011010110100011001010,5,10,32,0.01,1,5,0.9,4.134119296783016
19,Gen61_Ind7728,1000011100000100000011010,5,10,128,0.05,1,2,0.9,4.13411551769056
20,Gen48_Ind6010,1000011111110100010011010,5,10,128,0.8,1,10,0.9,4.134092843280915
21,Gen61_Ind7682,1000011111101100010111010,5,10,32,0.95,1,3,0.9,4.134085285199639
22,Gen61_Ind7768,1000011101101100011111010,5,10,192,0.95,1,8,0.9,4.134085285199639
23,Gen61_Ind7703,1000011111110100010011010,5,10,0,0.3,1,10,0.9,4.134077727145998
24,Gen60_Ind7604,1000011111001000010011010,5,10,0,0.1,1,10,0.9,4.134077727145998
25,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.95,1,10,0.9,4.134077727145998
26,Gen60_Ind7604,1000011111001000010011010,5,10,255,0.1,1,10,0.9,4.134077727145998
27,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.4,1,10,0.9,4.134077727145998
28,Gen61_Ind7774,1000011110110100011001010,5,10,255,0.05,1,9,0.9,4.134066390117353
29,Gen61_Ind7700,1000011101101100000001011,5,10,192,0.95,1,1,0.95,4.133771649196187
30,Gen61_Ind7671,1000011110101100111011010,5,10,255,0.95,2,9,0.9,4.133038757847984
31,Gen61_Ind7769,1001110111000111110101010,5,50,64,0.05,3,4,0.9,4.1327026214476765
32,Gen61_Ind7747,1000011101001100010011001,5,10,192,0.2,1,10,0.8,4.132472267402547
33,Gen61_Ind7659,1000100010100000000111010,5,20,32,0.7,1,4,0.9,4.132177753737467
