Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.3,1,10,0.9,4.134761842940132
2,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
3,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
4,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
6,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
7,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
9,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
10,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
11,Gen43_Ind5386,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
12,Gen43_Ind5410,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen43_Ind5421,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
14,Gen43_Ind5422,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen43_Ind5470,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
16,Gen42_Ind5270,1000011000110100000011010,5,10,0,0.4,1,2,0.9,4.134175983998961
17,Gen43_Ind5430,1000011111110100010001010,5,10,192,0.05,1,9,0.9,4.1341646464314055
18,Gen43_Ind5436,1000011000100000010001010,5,10,0,0.7,1,9,0.9,4.134085285199639
19,Gen43_Ind5403,1000011110110000010101010,5,10,255,0.99,1,9,0.9,4.134081506169363
20,Gen42_Ind5300,1001011010110100010111011,5,20,32,0.4,1,1,0.95,4.134073948129541
21,Gen43_Ind5400,1000011110111100010011010,5,10,255,0.1,1,10,0.9,4.134058832132802
22,Gen43_Ind5371,1000011100110100010001010,5,10,128,0.5,1,9,0.9,4.134024821544303
23,Gen43_Ind5411,1000011001100100010001011,5,10,16,0.8,1,9,0.95,4.133983253807199
24,Gen43_Ind5377,1000011110110100010001110,5,10,255,0.8,1,9,0.9,4.133922793136355
25,Gen43_Ind5369,1000011100110100010101011,5,10,128,0.5,1,10,0.95,4.133919014403148
26,Gen43_Ind5391,1000011000010000010001010,5,10,0,0.3,1,9,0.9,4.133911456957456
27,Gen43_Ind5480,1010011100111000010001010,2,10,128,0.3,1,9,0.9,4.133911456957456
28,Gen43_Ind5376,1000011000110001011101010,5,10,0,0.99,3,7,0.9,4.132966993801228
29,Gen42_Ind5322,1000011100110001010001010,5,10,128,0.99,3,9,0.9,4.132966993801228
30,Gen43_Ind5399,1000011101110001010001010,5,10,192,0.99,3,9,0.9,4.132966993801228
31,Gen43_Ind5428,1000011100110001010001010,5,10,128,0.99,3,9,0.9,4.132966993801228
32,Gen43_Ind5451,1000011100111000110001010,5,10,128,0.95,2,9,0.9,4.1323816433419465
33,Gen43_Ind5362,1000011001110001100001010,5,10,16,0.99,4,1,0.9,4.131996535423287
34,Gen43_Ind5372,1000011000010010001001010,5,10,0,0.3,5,5,0.9,4.131271821086729
35,Gen43_Ind5412,1000011000110001001001010,5,10,0,0.99,3,5,0.9,4.130879373621897
36,Gen43_Ind5473,1000011111110001001001010,5,10,192,0.99,3,5,0.9,4.130879373621897
37,Gen43_Ind5485,1000011000111010010101010,5,10,0,0.8,5,5,0.9,4.130819003706552
38,Gen43_Ind5439,1000011100110010010001110,5,10,128,0.99,5,9,0.95,4.130751089660917
39,Gen43_Ind5392,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
40,Gen43_Ind5477,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
41,Gen42_Ind5285,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
42,Gen43_Ind5395,1000011000110001011001010,5,10,0,0.99,3,9,0.9,4.129966467100865
43,Gen43_Ind5426,1000010100110100010101011,5,5,128,0.2,1,3,0.95,4.129076583156818
44,Gen43_Ind5381,1000010000110100010101010,5,5,0,0.1,1,1,0.9,4.1287938613508866
45,Gen43_Ind5427,1001110100110100000101010,5,2,128,0.99,1,3,0.9,4.128631784976784
46,Gen43_Ind5402,1000010100110000010001010,5,5,128,0.99,1,9,0.9,4.128612939712599
47,Gen43_Ind5487,1000010000110000010001010,5,5,0,0.99,1,9,0.9,4.128612939712599
48,Gen43_Ind5396,1001011000110100010111011,5,5,0,0.1,1,4,0.95,4.128375504123359
49,Gen43_Ind5438,1001011100101100010011010,5,100,128,0.95,1,10,0.9,4.127471237722528
50,Gen43_Ind5364,1000010100110001010001010,5,5,128,0.99,3,9,0.9,4.125901016582993
51,Gen43_Ind5471,1000010110110010010001010,5,5,255,0.99,5,9,0.9,4.12546066554769
52,Gen43_Ind5482,1000011000010000010101000,5,10,0,0.3,1,7,0.7,4.122200478166669
53,Gen43_Ind5373,1000110100000000010001010,5,100,128,0.01,1,9,0.9,4.122050190175063
54,Gen43_Ind5467,1001011100010100010001010,5,100,128,0.4,1,9,0.9,4.121858588878215
55,Gen43_Ind5366,1000101000110010010001011,5,50,0,0.99,5,9,0.95,4.11969585725295
56,Gen43_Ind5465,1001011001110011010001010,5,100,16,0.99,3,9,0.9,4.118750375674164
57,Gen43_Ind5401,1000111100110000010001010,5,200,128,0.99,1,9,0.9,4.118202795190553
58,Gen43_Ind5420,1000111110110000010001010,5,200,255,0.99,1,9,0.9,4.118202795190553
59,Gen43_Ind5447,1001011110010000010001010,5,10,255,0.3,1,9,0.9,4.1180977963941
60,Gen43_Ind5456,1000011010110000010001000,5,10,32,0.99,1,9,0.7,4.1177603365231406
61,Gen43_Ind5486,1001011100110000010101010,5,2,128,0.99,1,7,0.9,4.117681603844448
62,Gen43_Ind5404,1000110010110101101101010,5,100,32,0.1,4,7,0.9,4.117021867350274
63,Gen43_Ind5455,1000110001010001101101011,5,100,16,0.3,4,7,0.95,4.1167632783399295
64,Gen43_Ind5419,1000111000110001010011010,5,200,0,0.99,3,10,0.9,4.115639355839163
65,Gen43_Ind5454,1001011010110100110101010,5,100,32,0.6,2,1,0.9,4.1139359107659255
66,Gen43_Ind5476,1000110000110110010011011,5,100,0,0.6,5,10,0.95,4.113849839994033
67,Gen43_Ind5468,1000111100110011010001010,5,200,128,0.99,3,9,0.9,4.113587907629952
68,Gen43_Ind5466,1001011100100111010001010,5,200,128,0.8,3,9,0.9,4.109875799370591
69,Gen43_Ind5384,1000001110100100010101010,5,2,255,0.8,1,10,0.9,4.1086585816776795
70,Gen43_Ind5388,1000001000110100010001010,5,2,0,0.1,1,9,0.9,4.108475687971715
71,Gen43_Ind5437,1000001000110010010001010,5,2,0,0.99,5,9,0.9,4.107356285510847
72,Gen43_Ind5431,1001011100111110010001011,5,50,128,0.3,5,9,0.95,4.107083989846932
73,Gen41_Ind5132,1001010100111001001001010,5,20,128,0.05,3,5,0.9,4.104381642117491
74,Gen43_Ind5464,1001010100111001001001110,5,2,128,0.1,3,5,0.99,4.103893735123652
75,Gen43_Ind5393,1000001100111000010001000,5,2,128,0.9,1,9,0.7,4.099243961709529
76,Gen43_Ind5433,1001100100110000010001010,5,50,128,0.99,1,9,0.9,4.0976877146248425
77,Gen43_Ind5407,1000001110110000010001000,5,2,255,0.99,1,9,0.7,4.095847001266114
78,Gen42_Ind5269,1001011111111110000001011,5,500,16,0.1,5,1,0.95,4.0893657384466815
79,Gen42_Ind5273,1000011100110000010001111,5,10,128,0.99,1,9,0.4,4.082105240354803
80,Gen43_Ind5443,1000010100110000010001111,5,5,128,0.99,1,9,0.2,4.080856543183586
81,Gen42_Ind5293,1000010010110100011001101,5,5,32,0.05,1,4,0.8,4.07521563298599
82,Gen43_Ind5414,1001010100110001010001110,5,500,128,0.99,3,9,0.1,4.0648278973783745
83,Gen43_Ind5380,1000111110110000011101101,5,200,255,0.99,1,2,0.95,4.064272644921024
84,Gen43_Ind5363,1000011100110000010000010,5,10,128,0.99,1,9,0.1,4.0583205309518515
85,Gen43_Ind5442,1000011101110000010000010,5,10,192,0.99,1,9,0.1,4.0583205309518515
86,Gen43_Ind5460,1000010100110101111001101,5,5,128,0.3,4,8,0.7,4.057876281518674
87,Gen43_Ind5417,1000100000110000010000010,5,20,0,0.99,1,9,0.1,4.057668755691734
88,Gen42_Ind5343,1100011100111000000111010,1,10,128,0.5,1,4,0.9,3.7028687132015503
89,Gen43_Ind5370,1010001101110000010001010,5,2,192,0.99,1,9,0.9,3.2004363496373545
90,Gen43_Ind5446,1010000000010010010101010,1,1,0,0.3,5,8,0.9,3.1970969126154154
91,Gen43_Ind5434,0100111111010001010101001,3,200,64,0.3,3,4,0.8,3.1965184239114683
92,Gen43_Ind5425,1010011110110011010101010,2,10,255,0.99,1,7,0.9,3.1940892509684686
93,Gen43_Ind5450,1010011000111101010001010,5,10,0,0.8,3,9,0.9,3.1924883789059053
94,Gen43_Ind5472,1100011010100000011001000,1,10,32,0.7,1,1,0.7,2.7909796179578215
95,Gen43_Ind5481,1100011100110000010101010,1,10,128,0.99,1,2,0.9,2.790228851460946
96,Gen43_Ind5461,1100010010110001010001010,4,5,32,0.99,3,9,0.9,2.7830858348312884
97,Gen43_Ind5418,0000011000100100010001010,1,10,0,0.8,1,9,0.9,2.5734933026505447
98,Gen43_Ind5385,1011011010100000010001011,5,100,32,0.7,1,9,0.95,2.573428869436963
99,Gen43_Ind5408,0000001000010000110001010,1,2,0,0.3,2,9,0.9,2.5718644260570387
100,Gen43_Ind5457,0000010100110101010001010,1,5,128,0.7,3,9,0.9,2.5717620499056024
