Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen4_Ind430,1000100001100101001001100,5,20,16,0.8,3,5,0.99,4.3040187064422835
2,Gen6_Ind687,1001100110001101000111011,5,50,255,0.2,3,4,0.95,4.303994130002179
3,Gen9_Ind1015,1000100000000101000111010,5,20,0,0.05,3,4,0.9,4.303895827048385
4,Gen8_Ind934,1000100000011111000101101,5,20,0,0.6,2,3,0.8,4.303875347831549
5,Gen9_Ind1018,1000100001100101011101100,5,20,16,0.8,3,2,0.99,4.303875347831549
6,Gen8_Ind950,1000100000010110100111100,5,20,0,0.4,3,4,0.99,4.3038671561993835
7,Gen8_Ind950,1000100000010110100111100,5,20,0,0.4,1,4,0.99,4.3038671561993835
8,Gen8_Ind1002,1000100001110001001111011,5,20,16,0.99,3,8,0.95,4.3038630603949946
9,Gen8_Ind976,1000100001001001000011100,5,20,16,0.1,3,2,0.99,4.303842581489983
10,Gen1_Ind38,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
11,Gen3_Ind347,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
12,Gen7_Ind808,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
13,Gen8_Ind993,1000100011100101001101100,5,20,64,0.8,3,7,0.99,4.303822102779858
14,Gen9_Ind1024,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
15,Gen9_Ind1092,1000100110100101001101101,5,20,255,0.8,3,7,0.6,4.303822102779858
16,Gen9_Ind1108,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
17,Gen9_Ind1117,1000100001100101001101100,5,20,16,0.8,3,7,0.99,4.303822102779858
18,Gen9_Ind1118,1000100000010001001111011,5,20,0,0.3,3,8,0.95,4.303813911350376
19,Gen9_Ind1132,1000100010010001001111011,5,20,32,0.3,3,8,0.95,4.303813911350376
20,Gen7_Ind870,1000100010010001001111011,5,20,32,0.3,3,8,0.95,4.303813911350376
21,Gen9_Ind1039,1000100010010001000001100,5,20,32,0.3,3,1,0.99,4.303809815647328
22,Gen9_Ind1061,1000100010010001001011011,5,20,32,0.3,3,6,0.95,4.303789337249016
