Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen14_Ind1735,1000100111101100011011011,5,20,192,0.95,1,6,0.95,4.379327813537254
2,Gen14_Ind1690,1000100111101100000101100,5,20,0,0.95,1,3,0.99,4.379321121134277
3,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
4,Gen13_Ind1578,1000100111001100011011011,5,20,16,0.2,1,10,0.95,4.379237467822866
5,Gen15_Ind1807,1000100111101100010111110,5,20,192,0.95,1,10,0.6,4.379214045468368
6,Gen8_Ind903,1001111101110010110001010,5,1,192,0.99,5,9,0.9,4.379204007393139
7,Gen6_Ind689,1001001111101100001001100,5,10,128,0.95,1,5,0.99,4.379190623364418
8,Gen7_Ind776,1000100111101100001001100,5,20,64,0.95,1,5,0.99,4.379190623364418
9,Gen15_Ind1902,1000100100101100001001100,5,20,128,0.95,1,5,0.99,4.379190623364418
10,Gen12_Ind1472,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
11,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
12,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
13,Gen11_Ind1273,1000100111101100000111100,5,20,255,0.95,1,4,0.99,4.3791738934435624
14,Gen12_Ind1442,1000100100110100000111100,5,20,128,0.05,1,4,0.99,4.3791738934435624
15,Gen15_Ind1774,1000100111100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
16,Gen15_Ind1823,1000100100100100000111100,5,20,128,0.8,1,4,0.99,4.3791738934435624
17,Gen11_Ind1273,1000100111101100000111100,5,20,32,0.95,1,4,0.99,4.3791738934435624
18,Gen14_Ind1722,1000100111000100011011011,5,20,0,0.05,1,10,0.95,4.379170547474731
19,Gen15_Ind1903,1000100111100100001101100,5,20,32,0.8,1,7,0.99,4.379163855552406
20,Gen15_Ind1809,1000100101100110111001100,5,20,192,0.8,3,1,0.99,4.3791270503452004
21,Gen15_Ind1898,1000100001000000001101100,5,20,16,0.01,1,7,0.99,4.3791170126687895
22,Gen13_Ind1578,1000100111001100011011011,5,20,128,0.2,1,1,0.95,4.379103629171821
23,Gen15_Ind1770,1000100111011100011011011,5,20,0,0.6,1,7,0.95,4.379093591602779
24,Gen15_Ind1850,1000100011000100011011011,5,20,64,0.05,1,2,0.95,4.379093591602779
25,Gen15_Ind1788,1000100101001100010001100,5,20,192,0.2,1,9,0.99,4.379080208248969
26,Gen15_Ind1893,1000100111000000011011100,5,20,0,0.01,1,5,0.99,4.379073516602741
27,Gen15_Ind1777,1000100001011011110111100,5,20,16,0.5,2,4,0.99,4.3790467502223365
28,Gen15_Ind1789,1000100100011101011011100,5,20,128,0.6,3,5,0.99,4.37900325555205
29,Gen15_Ind1795,1000100101010100000101011,5,20,192,0.4,1,3,0.95,4.378959761745771
30,Gen15_Ind1779,1000100110011100111011100,5,20,255,0.6,2,7,0.99,4.378866085712845
31,Gen15_Ind1813,1000100001011100110111100,5,20,16,0.6,2,1,0.99,4.378856049232744
32,Gen15_Ind1881,1000100011011100110111100,5,20,64,0.6,2,1,0.99,4.378852703749601
33,Gen15_Ind1827,1000100101001101110111110,5,20,192,0.2,4,2,0.1,4.3788493582715695
34,Gen15_Ind1862,1000100010011100100111011,5,20,32,0.6,2,4,0.95,4.378832630958093
35,Gen15_Ind1854,1000100011010100111011010,5,20,64,0.4,2,5,0.9,4.378822594631349
36,Gen14_Ind1682,1000100101111100110001100,5,20,192,0.6,2,9,0.99,4.378822594631349
37,Gen15_Ind1876,1010100100101100101101100,1,20,128,0.95,2,7,0.99,4.378802522115882
38,Gen15_Ind1819,1000100110000010001111100,5,20,255,0.01,5,8,0.99,4.378718888615552
39,Gen15_Ind1798,1000100010110101111011111,5,20,32,0.5,4,5,0.5,4.377879385293204
40,Gen15_Ind1835,1000100001000100001111001,5,20,16,0.05,1,8,0.8,4.377655349193886
41,Gen15_Ind1905,1000100001001100011011001,5,20,16,0.2,1,1,0.8,4.377197316900123
42,Gen15_Ind1818,1000100011100100000111001,5,20,64,0.8,1,4,0.8,4.376876417073381
43,Gen15_Ind1834,1100011101000010111001100,1,10,192,0.01,2,5,0.99,4.375696846155608
44,Gen15_Ind1831,1000101100000000000111100,5,50,128,0.01,1,4,0.99,4.372785728563778
45,Gen15_Ind1885,1000100100010100101011000,5,20,128,0.4,2,6,0.7,4.366073571074344
46,Gen15_Ind1799,1000110101100100010111100,5,100,192,0.8,1,4,0.99,4.364368008650427
47,Gen15_Ind1830,1000110111110100001111100,5,100,0,0.2,1,8,0.99,4.3642251078031755
48,Gen15_Ind1846,1001100011100110110101011,5,10,64,0.8,3,3,0.95,4.364145353259773
49,Gen15_Ind1791,1000100001011100010111000,5,20,16,0.6,1,7,0.7,4.363713400135675
50,Gen15_Ind1808,1000100101011100000111000,5,20,192,0.6,1,4,0.7,4.362059478280724
51,Gen15_Ind1806,1000110101100100100101001,5,100,192,0.8,2,3,0.8,4.361674407419556
52,Gen15_Ind1845,1001100011001100000111100,5,20,64,0.2,1,4,0.99,4.357565689434949
53,Gen15_Ind1857,1000101100111100001001000,5,50,128,0.01,1,5,0.7,4.357449736374937
54,Gen15_Ind1769,1001111101110010110001000,5,50,192,0.99,4,9,0.7,4.355833662029954
55,Gen15_Ind1867,1001111101001110001111100,5,50,192,0.2,5,8,0.99,4.354675330299745
56,Gen15_Ind1871,1001000010100001011001011,5,500,32,0.7,3,2,0.95,4.3446995281141625
57,Gen15_Ind1863,1001100101011110101111011,5,500,192,0.6,3,8,0.95,4.344383375364122
58,Gen15_Ind1861,1000100111110100011010111,5,20,255,0.7,1,7,0.6,4.334182562296957
59,Gen15_Ind1810,1000100101100000000111101,5,20,192,0.7,1,4,0.5,4.32829748960484
60,Gen15_Ind1837,1000100111101100001001110,5,20,32,0.95,1,5,0.2,4.32217738560189
61,Gen15_Ind1882,1000001110101100011001100,5,2,255,0.95,1,10,0.99,4.293107710100462
62,Gen15_Ind1796,1000001011110100000001010,5,2,64,0.8,1,1,0.9,4.292844035322932
63,Gen15_Ind1868,1001001100010100001111000,5,5,128,0.4,1,8,0.7,4.280321519683111
64,Gen14_Ind1703,1001010101101100101110111,5,10,192,0.95,2,8,0.6,4.255364849885178
65,Gen15_Ind1887,1000000111101100001001100,5,1,255,0.95,1,5,0.99,4.235581158177895
66,Gen15_Ind1897,1000000111101100001011100,5,1,32,0.95,1,6,0.99,4.235578028039531
67,Gen15_Ind1901,1000000111101101011011011,5,1,255,0.95,3,1,0.95,4.234063583879082
68,Gen15_Ind1816,1000000101110110010011011,5,1,192,0.4,5,10,0.95,4.230875530112611
69,Gen15_Ind1815,1000100100110101110111101,5,20,128,0.5,4,4,0.4,4.229573560862
70,Gen15_Ind1803,1000111101000110110000100,5,200,192,0.05,4,9,0.3,4.221016784882338
71,Gen15_Ind1784,1001100100100101110101110,5,500,128,0.8,4,5,0.9,4.21587202810474
72,Gen15_Ind1773,1000011110101100011001110,5,10,255,0.95,1,2,0.01,4.206885693523881
73,Gen15_Ind1864,1001100110111001111111111,5,500,255,0.99,4,2,0.1,4.206373169249558
74,Gen15_Ind1849,1001111000111100001110100,5,2,0,0.05,1,8,0.3,4.205493524189542
75,Gen15_Ind1894,1000100101100100000111110,5,20,192,0.8,1,4,0.99,4.204086857082499
76,Gen15_Ind1880,1000100100011101100110011,5,20,128,0.6,4,4,0.2,4.203436283468817
77,Gen15_Ind1872,1000011110101100010111110,5,10,255,0.95,1,2,0.4,4.202486992380204
78,Gen15_Ind1841,1000101001011101010100010,5,50,16,0.6,3,5,0.1,4.20024183885471
79,Gen15_Ind1856,1010011111101101100101100,2,10,32,0.95,4,3,0.99,3.991366715089759
80,Gen14_Ind1757,1100011101001100000001100,1,10,192,0.2,1,1,0.99,3.991097112846271
81,Gen15_Ind1794,1101011010100100111001011,4,500,32,0.8,2,7,0.95,3.967848995995057
82,Gen15_Ind1838,1011001101011101110111100,4,100,192,0.6,4,6,0.99,3.941029158458222
83,Gen15_Ind1889,1111100001010110001010100,2,200,16,0.4,5,6,0.3,3.8747245942180166
84,Gen15_Ind1783,1110100110001010010111000,3,20,255,0.1,5,8,0.7,3.422010318418933
85,Gen15_Ind1886,1100100001110100111111000,3,20,16,0.3,2,5,0.7,3.4175355472844773
86,Gen15_Ind1875,1100000111001110000111100,1,1,255,0.2,5,4,0.99,3.3889017000624397
87,Gen15_Ind1860,1100100100001101000111100,5,20,128,0.2,3,4,0.99,2.8965988299222913
88,Gen15_Ind1802,1110110101000101000111100,2,100,192,0.05,3,4,0.99,2.8959314405131957
89,Gen15_Ind1826,1110110101011101010000100,2,100,192,0.6,3,9,0.3,2.8922925609274843
90,Gen15_Ind1800,0000100101111100110001100,1,20,192,0.8,2,9,0.99,2.6809492046147687
91,Gen15_Ind1787,1100100011001110110101100,2,20,64,0.2,3,5,0.99,2.6808087583210787
92,Gen15_Ind1780,1100100001010100011011100,2,20,16,0.4,1,8,0.99,2.6807686335113208
93,Gen15_Ind1842,1010000100110100101001100,1,1,128,0.3,2,5,0.99,2.680754840885375
94,Gen15_Ind1778,1010100111101100011001100,1,20,192,0.95,1,7,0.99,2.6807485715568626
95,Gen15_Ind1811,1100110100111101010101100,3,100,128,0.01,3,10,0.99,2.680481525391625
96,Gen15_Ind1822,0000101011000011010111011,1,50,64,0.01,2,7,0.95,2.680413832000707
97,Gen15_Ind1812,0001001110101100100110011,1,2,255,0.95,2,4,0.2,2.6776713670823273
98,Gen15_Ind1853,0000100001110101000111000,1,20,16,0.7,3,4,0.7,2.6744839010732617
99,Gen15_Ind1895,1100100100000110001111101,3,20,128,0.05,5,8,0.7,2.6721135381073533
100,Gen15_Ind1879,1010001100010100000111101,2,2,128,0.4,1,4,0.4,2.6706492823882835
