Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen14_Ind1735,1000100111101100011011011,5,20,255,0.95,1,2,0.95,4.379327813537254
2,Gen17_Ind2066,1000100111101100011011011,5,20,64,0.95,1,8,0.95,4.379327813537254
3,Gen14_Ind1690,1000100111101100000101100,5,20,16,0.95,1,3,0.99,4.379321121134277
4,Gen18_Ind2170,1000100111101100011011100,5,20,255,0.95,1,3,0.99,4.379321121134277
5,Gen14_Ind1690,1000100111101100000101100,5,20,192,0.95,1,3,0.99,4.379321121134277
6,Gen19_Ind2406,1000100110101100010001100,5,20,255,0.95,1,9,0.99,4.379304390216321
7,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
8,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
9,Gen17_Ind2078,1000100111101100000101110,5,20,16,0.95,1,3,0.8,4.379287659426203
10,Gen17_Ind2124,1000100111101100011011011,5,20,16,0.95,1,8,0.95,4.379287659426203
11,Gen14_Ind1735,1000100111101100011011011,5,20,255,0.95,1,6,0.95,4.379287659426203
12,Gen19_Ind2403,1000100111101100000101011,5,20,128,0.95,1,3,0.95,4.379287659426203
13,Gen17_Ind2161,1000100011100100000111010,5,20,64,0.8,1,4,0.9,4.379254198229477
14,Gen18_Ind2211,1000100111101100010111010,5,20,0,0.95,1,3,0.9,4.379254198229477
15,Gen19_Ind2405,1000100111001000011001011,5,20,16,0.1,1,5,0.95,4.379240813893961
16,Gen19_Ind2407,1000100111011000000101110,5,20,192,0.5,1,3,0.2,4.379197315368552
17,Gen19_Ind2345,1000100111100100000111011,5,20,0,0.8,1,4,0.95,4.379187277370021
18,Gen19_Ind2411,1000100001101110100111100,5,20,16,0.95,4,4,0.99,4.3791738934435624
19,Gen19_Ind2346,1000100101101000000111100,5,20,192,0.9,1,4,0.99,4.379170547474731
20,Gen19_Ind2425,1000100101100100010101100,5,20,192,0.8,1,3,0.99,4.379163855552406
21,Gen19_Ind2404,1000100111101000011011011,5,20,0,0.9,1,3,0.95,4.379160509598913
22,Gen19_Ind2350,1000100001101100010011010,5,20,16,0.95,1,10,0.9,4.379143779908145
23,Gen19_Ind2313,1000100011010000000101100,5,20,64,0.3,1,3,0.99,4.379137088067628
24,Gen19_Ind2301,1000100101001100010111010,5,20,192,0.2,1,3,0.9,4.379086899915649
25,Gen19_Ind2353,1010100110100100000011100,1,20,255,0.8,1,2,0.99,4.379080208248969
26,Gen19_Ind2299,1010100111001100011011011,1,20,192,0.2,1,1,0.95,4.379060133371637
27,Gen19_Ind2431,1000100111101000001111100,5,20,128,0.9,1,8,0.99,4.379043404447793
28,Gen19_Ind2378,1000100101001100010101100,5,20,192,0.2,1,4,0.99,4.3790367129140435
29,Gen19_Ind2320,1000100111000100011001011,5,20,255,0.05,1,3,0.95,4.379023329907895
30,Gen19_Ind2371,1000100111011100010111110,5,20,192,0.6,1,9,0.7,4.3790166384354965
31,Gen19_Ind2395,1000100011010101111011100,5,20,64,0.4,4,3,0.99,4.378922959969134
32,Gen19_Ind2418,1000100001011100110001011,5,20,16,0.6,2,9,0.95,4.378859394720999
33,Gen19_Ind2330,1000100011101100101001011,5,20,64,0.95,2,5,0.95,4.378856049232744
34,Gen19_Ind2415,1000100011000111011011011,5,20,64,0.05,3,5,0.95,4.378815903772413
35,Gen19_Ind2420,1000100011101100101001100,5,20,64,0.95,2,5,0.99,4.378812558350613
36,Gen19_Ind2413,1000100001101100100001100,5,20,16,0.95,2,1,0.99,4.378795831318287
37,Gen19_Ind2384,1000100111100110000111100,5,20,64,0.8,5,4,0.99,4.378792485927157
38,Gen19_Ind2385,1000100011101000101001011,5,20,64,0.9,2,5,0.95,4.378792485927157
39,Gen19_Ind2334,1000100001111110010001011,5,20,16,0.5,5,9,0.95,4.378658674473469
40,Gen18_Ind2256,1000100011000110011011011,5,20,64,0.05,5,6,0.95,4.378658674473469
41,Gen19_Ind2342,1000100001110110010011011,5,20,16,0.99,5,10,0.95,4.3786252228878935
42,Gen19_Ind2315,1000100011100100010101001,5,20,64,0.8,1,7,0.8,4.376822938343313
43,Gen19_Ind2402,1000100111101100111011001,5,20,128,0.95,2,3,0.8,4.376324980414495
44,Gen19_Ind2355,1001001101101101011011100,5,100,192,0.95,3,6,0.99,4.375827135779677
45,Gen19_Ind2321,1001110101110000010001010,5,50,192,0.99,1,9,0.9,4.375823794923163
46,Gen19_Ind2421,1001100010101010000111001,5,100,32,0.9,5,4,0.8,4.375078911310176
47,Gen19_Ind2309,1000101110011100000001010,5,50,255,0.6,1,1,0.9,4.372759038994133
48,Gen19_Ind2363,1000101010101100010111011,5,50,32,0.95,1,9,0.95,4.3727523666526285
49,Gen19_Ind2327,1000101111101100010111010,5,50,128,0.95,1,5,0.9,4.372715669138331
50,Gen19_Ind2417,1000101011111100011001100,5,50,64,0.8,1,4,0.99,4.372692316495388
51,Gen18_Ind2251,1000101001111100011001011,5,50,16,0.7,1,2,0.95,4.372538862475358
52,Gen19_Ind2410,1000101111100110100001100,5,50,255,0.8,3,1,0.99,4.372508840122522
53,Gen19_Ind2392,1000101011100100010011010,5,50,64,0.8,1,10,0.9,4.372482153932772
54,Gen19_Ind2335,1000101111101101010011010,5,50,64,0.95,3,10,0.9,4.372412104234468
55,Gen19_Ind2339,1000101001101100101001100,5,50,16,0.95,2,5,0.99,4.372285353342711
56,Gen19_Ind2391,1000101110100111110101011,5,50,255,0.8,2,4,0.95,4.37220196860575
57,Gen19_Ind2305,1000101001110100111001011,5,50,16,0.95,2,3,0.95,4.372191962651043
58,Gen19_Ind2373,1000110111101100010101010,5,100,128,0.95,1,3,0.9,4.364364685268623
59,Gen19_Ind2340,1000110011100001001101011,5,100,64,0.7,3,7,0.95,4.364165291622344
60,Gen19_Ind2389,1000110110011001010111100,5,100,255,0.5,3,9,0.99,4.364151999360387
61,Gen19_Ind2316,1000100100101100110001000,5,20,128,0.95,2,9,0.7,4.363919397882539
62,Gen19_Ind2354,1000110101101100100101001,5,100,192,0.95,2,3,0.8,4.361355779496354
63,Gen19_Ind2424,1000101110111101010101000,5,50,255,0.1,3,10,0.7,4.3586990413236215
64,Gen19_Ind2331,1001110011100110111111000,5,1,64,0.8,5,4,0.7,4.358602915510427
65,Gen19_Ind2358,1001100001101100010001000,5,10,16,0.95,1,9,0.7,4.3584637063320475
66,Gen19_Ind2400,1000010111011001000111100,5,5,32,0.5,3,4,0.99,4.35739673131706
67,Gen19_Ind2430,1000010100101110110101100,5,5,128,0.95,4,9,0.99,4.357340414855993
68,Gen19_Ind2324,1000111001101110010101011,5,200,16,0.95,5,1,0.95,4.354533063464712
69,Gen18_Ind2214,1001110001101101100011100,5,2,16,0.95,4,2,0.99,4.344564498914507
70,Gen19_Ind2396,1000100011110101111001111,5,20,64,0.6,4,10,0.7,4.340491224987769
71,Gen19_Ind2323,1000001110100111110101011,5,2,255,0.8,4,1,0.95,4.293139867777064
72,Gen19_Ind2369,1000001001001000001001111,5,2,16,0.1,1,5,0.8,4.292972653119312
73,Gen19_Ind2357,1000100111111001011011111,5,20,64,0.5,3,10,0.5,4.2437791826416875
74,Gen19_Ind2322,1000000110011000010001100,5,1,255,0.5,1,9,0.99,4.235562377417109
75,Gen19_Ind2341,1000000111001100011011011,5,1,128,0.2,1,2,0.95,4.2354653461395495
76,Gen19_Ind2414,1000000011111100100001100,5,1,64,0.3,2,1,0.99,4.2352462596073055
77,Gen19_Ind2388,1000000011110100100101100,5,1,64,0.3,2,3,0.99,4.2349176723029585
78,Gen19_Ind2399,1000000011000110010111001,5,1,64,0.05,5,4,0.8,4.232728392581783
79,Gen19_Ind2319,1000000111111101001001000,5,1,16,0.8,3,5,0.7,4.227146608056879
80,Gen19_Ind2338,1000100011010000011110100,5,20,64,0.3,1,4,0.3,4.2154627255596795
81,Gen19_Ind2374,1000100011100110100110011,5,20,64,0.8,5,4,0.2,4.212903287456154
82,Gen19_Ind2367,1001001011101110110101111,5,10,64,0.95,4,5,0.5,4.207991442198128
83,Gen19_Ind2328,1000110111000100010111110,5,100,128,0.05,1,10,0.1,4.2078802233075
84,Gen18_Ind2175,1000101001001000001001111,5,50,16,0.1,1,5,0.3,4.206110780462352
85,Gen19_Ind2312,1000101100101100011111110,5,50,128,0.95,1,8,0.5,4.201507329925066
86,Gen19_Ind2368,1100100000101100000001100,2,20,0,0.95,1,1,0.99,3.9907302899421593
87,Gen19_Ind2325,1110100101001100011011011,3,20,192,0.2,1,6,0.95,3.9906997244104905
88,Gen19_Ind2370,1100100110001101001001110,3,20,255,0.2,3,5,0.8,3.965156083312694
89,Gen19_Ind2326,1101101111101100000101111,3,1,0,0.95,1,3,0.3,3.937136136915217
90,Gen19_Ind2381,0111100111011100000101001,4,20,128,0.6,1,3,0.8,3.892045894398879
91,Gen19_Ind2308,0111000110000100010100001,4,500,255,0.05,1,9,0.05,3.8622462869619127
92,Gen19_Ind2304,1100000011111100011001100,4,1,64,0.95,1,6,0.99,3.3933178254277157
93,Gen19_Ind2379,1110100101101100010100100,4,20,192,0.95,1,6,0.3,3.3685418471495554
94,Gen19_Ind2427,1100100111101100000101110,5,20,255,0.95,1,3,0.2,3.365865303584023
95,Gen19_Ind2359,1011110101110010001001100,3,200,192,0.99,5,5,0.99,2.8971112892643363
96,Gen19_Ind2377,1010100101101100011001011,4,20,192,0.95,1,4,0.95,2.680500329718126
97,Gen19_Ind2366,0000110111101101010011011,1,100,128,0.95,3,10,0.95,2.680297256953018
98,Gen19_Ind2362,0000101011100100000011011,1,50,64,0.8,1,2,0.95,2.6799012282411296
99,Gen19_Ind2426,0000101010101101010101000,1,50,32,0.95,3,7,0.7,2.676325982652549
100,Gen19_Ind2349,0000100111000110010011111,1,20,128,0.05,5,10,0.8,2.6719216989774157
