Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.7,1,9,0.9,4.134659778149773
11,Gen28_Ind3478,1000011110110000011011010,5,10,255,0.99,1,7,0.9,4.134659778149773
12,Gen28_Ind3481,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen28_Ind3489,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen28_Ind3495,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen28_Ind3426,1000011101111100000001010,5,10,192,0.95,1,1,0.9,4.134569058121729
16,Gen28_Ind3465,1000011000110000010001011,5,10,0,0.99,1,9,0.95,4.1344216465666666
17,Gen28_Ind3501,1000011100000000011111010,5,10,128,0.01,1,5,0.9,4.134198659320629
18,Gen28_Ind3485,1000011100000100000101010,5,10,128,0.05,1,3,0.9,4.134183542411879
19,Gen28_Ind3508,1000011000001000000101010,5,10,0,0.1,1,3,0.9,4.134172204802867
20,Gen28_Ind3428,1000011000000100010001010,5,10,0,0.05,1,9,0.9,4.134160867256038
21,Gen28_Ind3434,1000011100010000000101010,5,10,128,0.3,1,3,0.9,4.134153308926033
22,Gen28_Ind3419,1000011000010000010011010,5,10,0,0.3,1,10,0.9,4.134130634101839
23,Gen28_Ind3425,1000011100010000010011010,5,10,128,0.3,1,10,0.9,4.134130634101839
24,Gen28_Ind3420,1000011000111000011001011,5,10,0,0.3,1,4,0.95,4.134089064236822
25,Gen28_Ind3443,1000011010011100000001010,5,10,32,0.6,1,1,0.9,4.134085285199639
26,Gen28_Ind3454,1000011110100000010001010,5,10,255,0.7,1,9,0.9,4.134085285199639
27,Gen28_Ind3532,1000011100111100010111100,5,10,128,0.1,1,1,0.99,4.134085285199639
28,Gen28_Ind3415,1000011000110000000001010,5,10,0,0.99,1,1,0.9,4.134081506169363
29,Gen27_Ind3306,1000011100110000000001010,5,10,128,0.99,1,1,0.9,4.134081506169363
30,Gen28_Ind3474,1000011010111100000001011,5,10,32,0.3,1,1,0.95,4.134077727145998
31,Gen28_Ind3527,1000011101010000000001100,5,10,192,0.3,1,1,0.99,4.134073948129541
32,Gen27_Ind3404,1000011110110000011111010,5,10,255,0.99,1,4,0.9,4.134058832132802
33,Gen28_Ind3498,1000011100100000011001010,5,10,128,0.7,1,10,0.9,4.13404749520779
34,Gen28_Ind3463,1000011000111100010001011,5,10,0,0.9,1,9,0.95,4.134024821544303
35,Gen28_Ind3482,1000011001111000001001011,5,10,16,0.4,1,5,0.95,4.134017263711744
36,Gen28_Ind3470,1000011100001000001111010,5,10,128,0.1,1,8,0.9,4.134002148129528
37,Gen28_Ind3490,1000011110001000001111010,5,10,255,0.1,1,8,0.9,4.134002148129528
38,Gen27_Ind3379,1000011101010000010001010,5,10,192,0.3,1,9,0.9,4.133911456957456
39,Gen28_Ind3447,1000011100110000001001010,5,10,128,0.99,1,5,0.9,4.133881227451012
40,Gen28_Ind3515,1000011100110000010101010,5,10,128,0.99,1,1,0.9,4.133881227451012
41,Gen28_Ind3505,1000011100110000100001010,5,10,128,0.99,2,1,0.9,4.133276730151795
42,Gen28_Ind3452,1000011000110001010001010,5,10,0,0.99,3,9,0.9,4.132966993801228
43,Gen28_Ind3492,1000011000110001010001010,5,10,0,0.99,3,9,0.9,4.132966993801228
44,Gen28_Ind3444,1000011110111100110001010,5,10,255,0.7,2,9,0.9,4.1326006582927155
45,Gen28_Ind3441,1000011100110001110001010,5,10,128,0.99,4,9,0.9,4.132566671692458
46,Gen28_Ind3453,1000011100111100101001010,5,10,128,0.6,2,5,0.9,4.132389195195184
47,Gen28_Ind3484,1000011000110000110001010,5,10,0,0.99,2,9,0.9,4.1323816433419465
48,Gen28_Ind3472,1000011100110001100001010,5,10,128,0.99,4,1,0.9,4.131996535423287
49,Gen28_Ind3528,1000011110011110110111010,5,10,255,0.6,1,4,0.9,4.131898382139581
50,Gen28_Ind3476,1000011000000001001111010,5,10,0,0.01,3,8,0.9,4.130170138540078
51,Gen28_Ind3418,1000011100110001011111100,5,10,128,0.99,3,10,0.99,4.130132420091324
52,Gen28_Ind3483,1000011100011000000001001,5,10,128,0.5,1,1,0.8,4.129985324723594
53,Gen28_Ind3448,1000011110111010010001000,5,10,255,0.1,5,9,0.7,4.12968739441777
54,Gen28_Ind3524,1000010100111010011001010,5,5,128,0.1,5,2,0.9,4.126183342335372
55,Gen28_Ind3440,1000011101011000100001001,5,10,192,0.5,2,1,0.8,4.126006413677646
56,Gen26_Ind3228,1000010110110010000001010,5,5,255,0.99,5,1,0.9,4.125901016582993
57,Gen28_Ind3531,1000101101000000110101011,5,50,192,0.01,2,10,0.95,4.123839328294448
58,Gen28_Ind3503,1000011001000100001111000,5,10,16,0.05,1,8,0.7,4.122561214062576
59,Gen28_Ind3480,1001011100110000010001011,5,50,128,0.99,1,9,0.95,4.122316958898016
60,Gen28_Ind3514,1000010110110001110001000,5,5,255,0.99,4,9,0.7,4.1195607618804715
61,Gen28_Ind3437,1000011001000100101111000,5,10,16,0.05,2,8,0.7,4.118986705380783
62,Gen26_Ind3195,1000011001000100101111000,5,10,16,0.05,2,8,0.7,4.118986705380783
63,Gen28_Ind3507,1000011100010000011011000,5,10,128,0.3,1,8,0.7,4.118472816683362
64,Gen28_Ind3516,1000111000110100010001010,5,200,0,0.1,1,9,0.9,4.118277797609074
65,Gen28_Ind3512,1000111101010000011001010,5,200,192,0.3,1,8,0.9,4.118142795222676
66,Gen28_Ind3509,1000111110011000000001010,5,200,255,0.5,1,1,0.9,4.118131545423337
67,Gen27_Ind3375,1000111110011000001001010,5,200,255,0.5,1,5,0.9,4.118082797003107
68,Gen28_Ind3449,1000011110100000011001000,5,10,255,0.7,1,2,0.7,4.11690943335424
69,Gen28_Ind3450,1000010110110000010101000,5,5,255,0.99,1,8,0.7,4.11577793976988
70,Gen28_Ind3494,1000011100110000011011000,5,10,128,0.99,1,2,0.7,4.115309788305865
71,Gen28_Ind3520,1011010100100000010001001,2,10,128,0.7,1,9,0.8,4.113329749798313
72,Gen28_Ind3462,1001011000110001010001010,5,100,0,0.99,3,9,0.9,4.113228740336517
73,Gen28_Ind3457,1001011100100101101001010,5,50,128,0.8,4,5,0.9,4.110342715255864
74,Gen28_Ind3458,1000001110111100010001010,5,2,255,0.9,1,9,0.9,4.108755633930137
75,Gen28_Ind3521,1000001000011100010001010,5,2,0,0.6,1,9,0.9,4.108475687971715
76,Gen28_Ind3513,1001011110100000000001000,5,500,255,0.7,1,1,0.7,4.105808783943886
77,Gen28_Ind3467,1001011000111010101011110,5,500,0,0.5,3,6,0.6,4.104549270528442
78,Gen28_Ind3511,1000011110111100010001110,5,10,255,0.6,1,9,0.5,4.101764690410522
79,Gen28_Ind3427,1000000100111000011001010,5,1,128,0.05,1,1,0.9,4.097127161016143
80,Gen28_Ind3433,1001011100000000010001010,5,200,128,0.01,1,9,0.9,4.096908178425191
81,Gen28_Ind3506,1000111110011000001001110,5,200,255,0.5,1,5,0.7,4.090186796708673
82,Gen28_Ind3436,1000011101011001010000100,5,10,192,0.5,3,9,0.3,4.068352902229883
83,Gen28_Ind3422,1000011100000000001110010,5,10,128,0.01,1,8,0.1,4.067090657776762
84,Gen28_Ind3493,1001110101001000010010010,5,200,192,0.1,1,10,0.1,4.064320127685847
85,Gen28_Ind3435,1000011110110000010001110,5,10,255,0.99,1,9,0.2,4.0643091700262595
86,Gen28_Ind3487,1000010010110010010000010,5,5,32,0.99,5,9,0.1,4.059570048643083
87,Gen28_Ind3471,1000011000110000010010010,5,10,0,0.99,1,10,0.1,4.058557260944207
88,Gen28_Ind3438,1000011100110010100100001,5,10,128,0.99,3,3,0.05,4.05828047168533
89,Gen28_Ind3499,1101011000010000010011010,1,20,0,0.3,1,10,0.9,3.2039371099569762
90,Gen28_Ind3517,1100111011111001010001010,5,200,64,0.2,3,9,0.9,3.193087954225648
91,Gen28_Ind3477,1011010100000100010011010,3,500,128,0.05,1,10,0.9,3.1914723200776822
92,Gen28_Ind3525,1100011110110000010000010,5,10,255,0.99,1,9,0.1,3.1789521852728417
93,Gen28_Ind3461,1100011101011000110000000,3,10,192,0.5,2,9,0.01,2.779415280440085
94,Gen28_Ind3502,1011001110110001001111010,2,2,255,0.99,3,8,0.9,2.57740780592112
95,Gen28_Ind3510,0000010111110001110101000,1,5,128,0.99,4,1,0.7,2.576397608234455
96,Gen28_Ind3479,1100011101111000001001011,1,10,192,0.7,1,5,0.95,2.5735987457782405
97,Gen28_Ind3432,1100111011111001011111010,4,200,64,0.99,3,1,0.9,2.5734771940446626
98,Gen28_Ind3464,1011011100010000011111100,3,5,128,0.3,1,7,0.99,2.5733981183588046
99,Gen28_Ind3414,1010011000010000010001010,4,10,0,0.3,1,9,0.9,2.572856434167799
100,Gen28_Ind3429,0000010000101001000001010,1,5,0,0.9,3,1,0.9,2.5724686112977144
