Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,16,0.05,1,10,0.9,4.134776964078371
2,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.8,1,10,0.9,4.134761842940132
3,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.2,1,9,0.9,4.134761842940132
4,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
5,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
6,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
7,Gen51_Ind6403,1001011100101100010011010,5,1,128,0.95,1,10,0.9,4.134761842940132
8,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
9,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
10,Gen53_Ind6625,1000011110101100010011010,5,10,255,0.95,1,10,0.9,4.134761842940132
11,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
12,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen53_Ind6692,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen53_Ind6657,1000011100101100010001010,5,10,128,0.95,1,9,0.9,4.134652217995379
16,Gen52_Ind6552,1000011100111100010011010,5,10,128,0.8,1,10,0.9,4.134448104276885
17,Gen52_Ind6513,1000011000110000010011110,5,10,0,0.99,1,10,0.05,4.134448104276885
18,Gen53_Ind6705,1000011100110000010011010,5,10,128,0.99,1,10,0.9,4.134448104276885
19,Gen53_Ind6627,1000011000110000010011111,5,10,0,0.99,1,10,0.8,4.13428558369138
20,Gen53_Ind6629,1000011101111100010101010,5,10,192,0.1,1,3,0.9,4.134175983998961
21,Gen53_Ind6628,1000011100111111110011010,5,10,128,0.95,1,10,0.9,4.134160867256038
22,Gen53_Ind6611,1000011100110100000001010,5,10,128,0.1,1,1,0.9,4.134145750623665
23,Gen53_Ind6698,1100011001001100000001011,3,10,16,0.2,1,1,0.95,4.134089064236822
24,Gen53_Ind6615,1000011100110000010101010,5,10,128,0.99,1,8,0.9,4.134081506169363
25,Gen53_Ind6621,1000011111110000011011010,5,10,64,0.99,1,2,0.9,4.134081506169363
26,Gen53_Ind6651,1000011100110100010011010,5,10,128,0.01,1,10,0.9,4.134081506169363
27,Gen48_Ind6010,1000011111110100010011010,5,10,192,0.8,1,10,0.9,4.134077727145998
28,Gen53_Ind6702,1000011011011100010011011,5,10,64,0.6,1,10,0.95,4.134070169119993
29,Gen53_Ind6635,1001101000110000011011011,5,10,0,0.99,1,3,0.95,4.134062611121624
30,Gen53_Ind6701,1000011100101100010111010,5,10,128,0.95,1,1,0.9,4.134062611121624
31,Gen53_Ind6694,1000011111110100011011010,5,10,192,0.95,1,8,0.9,4.134058832132802
32,Gen53_Ind6710,1000011100110000010111011,5,10,128,0.99,1,5,0.95,4.134009705906818
33,Gen53_Ind6654,1000011110001110110001010,5,10,255,0.2,3,9,0.9,4.133979474963459
34,Gen53_Ind6668,1000011111010000010101010,5,10,255,0.3,1,1,0.9,4.133911456957456
35,Gen53_Ind6669,1000011000110000000101011,5,10,0,0.99,1,3,0.95,4.1338963421489705
36,Gen53_Ind6689,1000011100110000011001010,5,10,128,0.99,1,6,0.9,4.133862334233994
37,Gen53_Ind6624,1000011100110100010001011,5,10,128,0.1,1,9,0.95,4.133805655619103
38,Gen53_Ind6740,1000011010111100011001010,5,10,32,0.3,1,5,0.9,4.133786763092853
39,Gen53_Ind6649,1000011100110000000001100,5,10,128,0.99,1,1,0.99,4.133764092289299
40,Gen53_Ind6610,1000011100110000100001010,5,10,128,0.99,2,1,0.9,4.133276730151795
41,Gen53_Ind6687,1000011100110000100011010,5,10,128,0.99,2,2,0.9,4.133038757847984
42,Gen53_Ind6673,1000011111110000110001010,5,10,128,0.99,2,9,0.9,4.1323816433419465
43,Gen53_Ind6706,1000011100111110010011011,5,10,128,0.05,5,10,0.95,4.130645450028497
44,Gen53_Ind6730,1000011000101110011011010,5,10,0,0.95,5,3,0.9,4.130547360922102
45,Gen53_Ind6675,1000011100110110000001010,5,10,128,0.8,5,1,0.9,4.130422869918706
46,Gen53_Ind6612,1000011000110010010001010,5,10,0,0.99,5,9,0.9,4.130155051077906
47,Gen53_Ind6684,1000011000110010010001010,5,10,0,0.99,5,9,0.9,4.130155051077906
48,Gen53_Ind6709,1000011000110101000001011,5,10,0,0.5,3,1,0.95,4.130038126983402
49,Gen53_Ind6682,1000011011100110010011010,5,10,64,0.8,5,10,0.9,4.129928752372029
50,Gen53_Ind6663,1001001100101100010001010,5,20,128,0.95,1,9,0.9,4.129287707354843
51,Gen53_Ind6658,1001001100110000011101001,5,200,128,0.99,1,2,0.8,4.129069043406173
52,Gen53_Ind6725,1000010100111100010011010,5,5,128,0.99,1,10,0.9,4.128846633148946
53,Gen53_Ind6732,1010010110110100000101010,5,5,255,0.7,1,3,0.9,4.128567711780467
54,Gen53_Ind6713,1001101010111000011001011,5,1,32,0.9,1,4,0.95,4.128205923993461
55,Gen53_Ind6617,1000101101111100011101010,5,50,192,0.3,1,6,0.9,4.127844199608071
56,Gen53_Ind6738,1001101010110000010011011,5,200,32,0.99,1,10,0.95,4.127738708602774
57,Gen53_Ind6726,1000010100100010010011111,5,5,128,0.7,5,10,0.5,4.126266165218708
58,Gen53_Ind6639,1000010100100000110011100,5,5,128,0.7,2,10,0.99,4.126130638595262
59,Gen53_Ind6652,1001011000101110010011010,5,10,0,0.95,5,10,0.9,4.125396690739489
60,Gen53_Ind6728,1001011110110010011001000,5,1,255,0.99,5,8,0.7,4.1253026137435445
61,Gen53_Ind6661,1000011101110001110011000,5,10,192,0.99,4,10,0.7,4.12439969284702
62,Gen53_Ind6681,1001011100110100010011010,5,200,128,0.1,1,10,0.9,4.1220877611455995
63,Gen53_Ind6733,1001011100001110110001010,5,100,128,0.2,5,9,0.9,4.122005105914457
64,Gen53_Ind6676,1000010101100010011001111,5,5,192,0.7,5,9,0.7,4.121513000209608
65,Gen53_Ind6631,1000011100100001010001000,5,10,128,0.7,3,9,0.7,4.120517878375115
66,Gen53_Ind6697,1001011101100110010101010,5,50,192,0.8,5,5,0.9,4.119744643870569
67,Gen53_Ind6717,1000011000100100010011000,5,10,0,0.8,1,10,0.7,4.119740891012806
68,Gen53_Ind6731,1000110111000101010001010,5,100,0,0.05,3,9,0.9,4.118776633191229
69,Gen53_Ind6683,1001010100111100010101010,5,200,128,0.1,1,10,0.9,4.11789906333058
70,Gen53_Ind6662,1000111100110100010001011,5,200,128,0.05,1,9,0.95,4.117809077309277
71,Gen53_Ind6632,1000110100100100010001001,5,100,128,0.8,1,9,0.8,4.11711931511451
72,Gen52_Ind6541,1000111111110001010001010,5,200,32,0.99,3,9,0.9,4.11532851231961
73,Gen53_Ind6645,1000111100111111110011010,5,200,128,0.99,5,10,0.9,4.114583428104569
74,Gen53_Ind6721,1000110100110011000001010,5,100,128,0.99,4,1,0.9,4.1138273873414954
75,Gen53_Ind6729,1001101010110000011111011,5,1,32,0.99,1,4,0.95,4.10871830559813
76,Gen53_Ind6636,1000001010110000110001011,5,2,32,0.99,2,9,0.95,4.1069497203457015
77,Gen53_Ind6648,1001010100110101010101010,5,50,128,0.9,3,6,0.9,4.105346624171327
78,Gen53_Ind6671,1000111000100111010001000,5,200,0,0.8,3,9,0.7,4.101273686071978
79,Gen53_Ind6723,1001010100010100010011100,5,1,128,0.4,1,10,0.99,4.09746124735103
80,Gen53_Ind6688,1001011010111000010101000,5,10,32,0.6,1,1,0.7,4.096255081263994
