Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.1,1,9,0.9,4.134659778149773
11,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
12,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen25_Ind3140,1100011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen25_Ind3161,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
16,Gen21_Ind2554,1000011000001010100001010,5,10,0,0.1,4,1,0.9,4.134576617972012
17,Gen24_Ind3039,1000011100001000000001010,5,10,128,0.1,1,1,0.9,4.134576617972012
18,Gen25_Ind3157,1000011000001000000001010,5,10,0,0.1,1,1,0.9,4.134576617972012
19,Gen25_Ind3064,1000011000000000000001010,5,10,0,0.01,1,1,0.9,4.134569058121729
20,Gen25_Ind3093,1001110101000000000001010,5,20,192,0.01,1,1,0.9,4.134569058121729
21,Gen25_Ind3100,1000011100000000011001111,5,10,128,0.01,1,4,0.5,4.134569058121729
22,Gen25_Ind3159,1000011100000000011001010,5,10,128,0.01,1,6,0.9,4.134569058121729
23,Gen25_Ind3145,1000011001000000010101010,5,10,16,0.01,1,7,0.9,4.134251569371858
24,Gen25_Ind3158,1000011100000000000101010,5,10,128,0.01,1,3,0.9,4.134172204802867
25,Gen25_Ind3084,1000011000111110100011010,5,10,0,0.4,3,2,0.9,4.13411551769056
26,Gen25_Ind3065,1000011100011000001001011,5,10,128,0.5,1,5,0.95,4.134104180454647
27,Gen24_Ind2975,1000011000100000010001010,5,10,0,0.7,1,9,0.9,4.134085285199639
28,Gen24_Ind2926,1000011000000000001001011,5,10,0,0.01,1,5,0.95,4.134081506169363
29,Gen25_Ind3079,1000011100000000000001011,5,10,128,0.01,1,1,0.95,4.134077727145998
30,Gen25_Ind3068,1000011111111100001111010,5,10,64,0.05,1,8,0.9,4.13404749520779
31,Gen25_Ind3130,1000011100011100001111100,5,10,128,0.6,1,8,0.99,4.134039937292327
32,Gen25_Ind3135,1000011110010000010001010,5,10,255,0.3,1,9,0.9,4.133911456957456
33,Gen25_Ind3134,1000011101000000010001011,5,10,192,0.01,1,9,0.95,4.133805655619103
34,Gen24_Ind2972,1000011110000000001111100,5,10,255,0.01,1,8,0.99,4.133779206130705
35,Gen25_Ind3059,1000011100110000100001010,5,10,128,0.99,2,1,0.9,4.133276730151795
36,Gen25_Ind3076,1000011010110001010011010,5,10,32,0.99,3,10,0.9,4.133269175054311
37,Gen25_Ind3119,1000011000100000110001010,5,10,0,0.7,2,9,0.9,4.133227622511836
38,Gen25_Ind3154,1000011100100000101111010,5,10,128,0.7,2,8,0.9,4.133208735268716
39,Gen25_Ind3155,1000011100100000100001010,5,10,128,0.7,2,1,0.9,4.133076529399938
40,Gen25_Ind3133,1000011000110000111001010,5,10,0,0.99,2,1,0.9,4.1330425349721125
41,Gen25_Ind3080,1000011100110000111001011,5,10,128,0.99,2,4,0.95,4.132627092701622
42,Gen25_Ind3053,1000011001000000101111010,5,10,16,0.01,2,8,0.9,4.1323665397182765
43,Gen25_Ind3074,1000011100110001100001011,5,10,128,0.99,4,1,0.95,4.1321588760880905
44,Gen25_Ind3073,1000011101010000110011010,5,10,192,0.3,2,10,0.9,4.131581303397721
45,Gen25_Ind3083,1000011111010000000011001,5,10,192,0.3,1,2,0.8,4.131456750063262
46,Gen25_Ind3058,1000011010110010010011010,5,10,32,0.99,5,10,0.9,4.130207857677766
47,Gen25_Ind3113,1000011001010101000011011,5,10,16,0.4,3,2,0.95,4.130124876484244
48,Gen24_Ind2966,1000011101110101010011011,5,10,192,0.05,3,10,0.95,4.130056985260543
49,Gen25_Ind3097,1010011110110010000011001,4,10,255,0.99,5,2,0.8,4.129476229348031
50,Gen25_Ind3048,1001011110100011010001010,5,100,255,0.7,1,9,0.9,4.129332951063356
51,Gen25_Ind3118,1000011101010010000011001,5,10,192,0.3,5,2,0.8,4.129200993018014
52,Gen24_Ind2985,1001011111111100001111010,5,1,128,0.7,1,8,0.9,4.129144442151741
53,Gen25_Ind3148,1000010000100000000001010,5,5,0,0.7,1,1,0.9,4.128989877686814
54,Gen25_Ind3116,1000010000010000000001010,5,5,0,0.3,1,1,0.9,4.128986107966373
55,Gen25_Ind3075,1000011110010010011001000,5,10,255,0.3,5,4,0.7,4.128100414499165
56,Gen25_Ind3123,1000101101110000010001010,5,50,192,0.99,1,9,0.9,4.1275503452178315
57,Gen25_Ind3164,1000010000011001010001010,5,5,0,0.5,3,9,0.9,4.125889724356506
58,Gen24_Ind2933,1000010110100001010011011,5,5,255,0.7,3,10,0.95,4.125705293406618
59,Gen25_Ind3063,1000011110110101010001000,5,10,255,0.95,3,9,0.7,4.122636375321219
60,Gen25_Ind3129,1000011101000001010001000,5,10,192,0.01,3,9,0.7,4.12242593070306
61,Gen25_Ind3056,1000011000010000001001000,5,10,0,0.3,1,5,0.7,4.12022506611955
62,Gen25_Ind3151,1000011100000001000001000,5,10,128,0.01,3,1,0.7,4.119800937557504
63,Gen25_Ind3094,1000111100000111000011010,5,200,128,0.05,3,2,0.9,4.118499070661592
64,Gen25_Ind3106,1001011100100000010001010,5,5,128,0.7,1,9,0.9,4.118277797609074
65,Gen25_Ind3111,1000111001011100010001010,5,200,16,0.6,1,9,0.9,4.118060298121488
66,Gen25_Ind3114,1000011100110000010001000,5,10,128,0.99,1,9,0.7,4.1177603365231406
67,Gen25_Ind3126,1000110110000001110011011,5,100,255,0.01,4,10,0.95,4.117287985608367
68,Gen24_Ind3042,1000011110010000000001000,5,10,255,0.3,1,1,0.7,4.11725799873273
69,Gen25_Ind3090,1001110110010111010001010,5,5,255,0.4,4,9,0.9,4.115508271521016
70,Gen25_Ind3107,1000111101100001010011011,5,200,192,0.7,3,10,0.95,4.115339746809641
71,Gen25_Ind3121,1000111101100001000011011,5,200,192,0.7,3,2,0.95,4.115096346591131
72,Gen25_Ind3067,1000111101110000110111010,5,200,192,0.99,2,5,0.9,4.113726353437933
73,Gen25_Ind3070,1001011000000010001001001,5,200,0,0.01,5,5,0.8,4.113071624367237
74,Gen25_Ind3109,1000111000001010100101001,5,200,0,0.1,2,3,0.8,4.112978108655498
75,Gen25_Ind3149,1000111110111110010001010,5,200,255,0.3,5,9,0.9,4.10992435368017
76,Gen25_Ind3101,1000001100100000010011010,5,2,128,0.7,1,10,0.9,4.108800428823868
77,Gen25_Ind3052,1001011100110010001011010,5,1,128,0.99,5,6,0.9,4.107001935219635
78,Gen25_Ind3110,1101010111011000101101000,1,5,192,0.5,2,7,0.7,4.10441516670433
79,Gen24_Ind2931,1000111101011000001001000,5,200,192,0.5,1,5,0.7,4.1011026061186975
80,Gen25_Ind3144,1000000010011001100001010,5,1,32,0.5,4,1,0.9,4.096718907250544
81,Gen25_Ind3141,1000011000111100010000110,5,10,0,0.99,1,9,0.5,4.090619649287205
82,Gen25_Ind3124,1000010000000000100001110,5,5,0,0.01,2,1,0.8,4.067291832671114
83,Gen25_Ind3102,1000011100110000001001110,5,10,128,0.99,1,5,0.7,4.064371264211835
84,Gen25_Ind3136,1000011000011010100011110,5,10,0,0.5,5,2,0.6,4.063611653974886
85,Gen25_Ind3089,1000111100000101010000011,5,200,128,0.05,3,9,0.2,4.059868881126728
86,Gen25_Ind3150,1001011111110000010000011,5,200,192,0.99,1,9,0.2,4.05831688916767
87,Gen25_Ind3066,1010011100110001010001010,2,10,128,0.99,3,9,0.9,3.7026989409737148
88,Gen25_Ind3120,1100011111010010110011010,4,10,0,0.3,3,10,0.9,3.7024534051147535
89,Gen25_Ind3137,1010111010001010001001010,4,200,32,0.1,5,5,0.9,3.1914340333913636
90,Gen25_Ind3049,1100001100111100101100010,5,2,128,0.8,2,7,0.1,3.1786706570243957
91,Gen25_Ind3153,1010011110110000000001100,2,10,255,0.99,1,1,0.99,2.7918186812847625
92,Gen25_Ind3099,0000111100000000000011000,1,200,128,0.01,1,2,0.7,2.5818220119337685
93,Gen25_Ind3117,0000011100000000011011110,1,10,128,0.01,1,1,0.6,2.580562423431818
94,Gen25_Ind3165,1011011110000000001111100,3,500,255,0.01,1,8,0.99,2.575844390918209
95,Gen25_Ind3098,0000001000001000101101001,1,2,0,0.1,2,7,0.8,2.575303142983722
96,Gen25_Ind3057,0000111101110000011001010,1,200,192,0.99,1,5,0.9,2.573899013124196
97,Gen25_Ind3156,0000101101010100000011010,1,50,192,0.4,1,2,0.9,2.572325219621929
98,Gen25_Ind3062,0000111001010000011001010,1,200,16,0.3,1,3,0.9,2.571848337836324
99,Gen25_Ind3105,0000011100000010000001010,1,10,128,0.01,5,1,0.9,2.5705648541867143
100,Gen25_Ind3086,0000011000011000000001010,1,10,0,0.5,1,1,0.9,2.570258060446171
