Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen21_Ind2554,1000011000001010100001010,5,10,0,0.1,4,1,0.9,4.134576617972012
11,Gen24_Ind3039,1000011100001000000001010,5,10,128,0.1,1,1,0.9,4.134576617972012
12,Gen17_Ind2119,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
13,Gen19_Ind2350,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
14,Gen20_Ind2432,1010011100000000000001010,4,10,128,0.01,1,1,0.9,4.134569058121729
15,Gen24_Ind2960,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
16,Gen24_Ind2928,1000011000111100000001010,5,10,0,0.1,1,1,0.9,4.1344934611393755
17,Gen24_Ind2948,1000011100000000011001110,5,10,128,0.01,1,6,0.1,4.134251569371858
18,Gen24_Ind2980,1000011100100000000001010,5,10,128,0.7,1,1,0.9,4.134145750623665
19,Gen24_Ind2946,1000011001011000010101010,5,10,16,0.5,1,10,0.9,4.134123075882381
20,Gen24_Ind3005,1000011010010011100101011,5,10,32,0.3,3,3,0.95,4.134119296783016
21,Gen24_Ind3043,1000011100010000011001011,5,10,128,0.3,1,1,0.95,4.134119296783016
22,Gen24_Ind2994,1000011110111100010001010,5,10,255,0.7,1,9,0.9,4.134096622331916
23,Gen24_Ind2942,1000011100110100000001010,5,10,128,0.5,1,1,0.9,4.134085285199639
24,Gen24_Ind2975,1000011000100000010001010,5,10,0,0.7,1,9,0.9,4.134085285199639
25,Gen24_Ind2926,1000011000000000001001011,5,10,0,0.01,1,5,0.95,4.134081506169363
26,Gen24_Ind3017,1000011100110000000001010,5,10,128,0.99,1,1,0.9,4.134081506169363
27,Gen24_Ind3020,1000011100011000000001010,5,10,128,0.5,1,1,0.9,4.134058832132802
28,Gen24_Ind2972,1000011110000000001111100,5,10,255,0.01,1,8,0.99,4.133779206130705
29,Gen24_Ind2981,1000011100110000100001010,5,10,128,0.99,2,1,0.9,4.133276730151795
30,Gen24_Ind2974,1000011101010000100001010,5,10,192,0.3,2,1,0.9,4.1328801248684055
31,Gen24_Ind3044,1000011101110000110011010,5,10,192,0.99,2,10,0.9,4.132645974629318
32,Gen24_Ind2930,1000011100000000101111010,5,10,128,0.01,2,8,0.9,4.1323665397182765
33,Gen24_Ind2955,1000011000011010100011010,5,10,0,0.5,4,2,0.9,4.131909707280483
34,Gen24_Ind3031,1000011000011001010001010,5,10,0,0.5,3,9,0.9,4.131245404012954
35,Gen24_Ind2966,1000011101110101010011011,5,10,192,0.4,3,10,0.95,4.131128418175706
36,Gen24_Ind2989,1000011000100001010001010,5,10,0,0.7,3,9,0.9,4.131075588033798
37,Gen24_Ind3037,1000011010110010010011010,5,10,32,0.99,5,10,0.9,4.130207857677766
38,Gen23_Ind2888,1000011000000101011111010,5,10,0,0.05,3,10,0.9,4.130038126983402
39,Gen24_Ind2999,1000011000010001011111010,5,10,0,0.3,3,5,0.9,4.129966467100865
40,Gen24_Ind2962,1001011100110010001001010,5,500,128,0.99,5,5,0.9,4.129906123865359
41,Gen24_Ind3012,1010011101100001010101010,3,10,192,0.7,3,2,0.9,4.129668539515652
42,Gen24_Ind2985,1001011111111100001111010,5,5,192,0.4,1,8,0.9,4.12945360579996
43,Gen24_Ind2945,1000011000001010100101001,5,10,0,0.1,4,3,0.8,4.1294347530325926
44,Gen24_Ind2990,1000010000100000010001010,5,5,0,0.7,1,9,0.9,4.129174602420991
45,Gen24_Ind3029,1000101101010000000011010,5,50,192,0.3,1,2,0.9,4.127874340885671
46,Gen24_Ind2982,1010011110110010000001001,2,10,255,0.99,5,1,0.8,4.127810291196916
47,Gen24_Ind3030,1001011001110000010001011,5,5,16,0.99,1,9,0.95,4.127750010952583
48,Gen24_Ind2976,1100010100011010011001010,4,5,128,0.5,5,1,0.9,4.126458176509501
49,Gen24_Ind2933,1000010110100001010011011,5,5,255,0.7,3,10,0.95,4.125705293406618
50,Gen24_Ind3046,1000010000000000100001110,5,5,0,0.01,2,1,0.1,4.124881201465897
51,Gen24_Ind2998,1000011110010001011001000,5,10,255,0.3,3,8,0.7,4.122309443813475
52,Gen24_Ind3016,1000011001010101010001000,5,10,16,0.4,3,9,0.7,4.122117818415155
53,Gen24_Ind2939,1000011110011010101111000,5,10,255,0.5,1,8,0.7,4.120912114447127
54,Gen24_Ind2927,1000011101010000000111000,5,10,192,0.3,1,4,0.7,4.119684598966821
55,Gen23_Ind2864,1000011110010000011001000,5,10,255,0.3,1,8,0.7,4.119684598966821
56,Gen24_Ind3022,1000011111011000101101000,5,10,32,0.5,2,7,0.7,4.119121763104468
57,Gen24_Ind2958,1000011110011000101011000,5,10,255,0.5,2,6,0.7,4.119050481535522
58,Gen24_Ind2996,1001110110000111010001010,5,1,255,0.05,1,9,0.9,4.118776633191229
59,Gen24_Ind3015,1000111110010000011001010,5,200,255,0.3,1,8,0.9,4.1183865559686845
60,Gen24_Ind3025,1000111000110000010001010,5,200,0,0.99,1,9,0.9,4.118202795190553
61,Gen24_Ind2956,1000111010000000001001010,5,200,32,0.01,1,5,0.9,4.118075297348585
62,Gen23_Ind2839,1000111001011100010001010,5,200,16,0.6,1,9,0.9,4.118060298121488
63,Gen24_Ind3042,1000011110010000000001000,5,10,255,0.3,1,1,0.7,4.11725799873273
64,Gen24_Ind2937,1000010100110000010001000,5,5,128,0.99,1,9,0.7,4.11577793976988
65,Gen24_Ind3036,1000010110110000010001000,5,5,255,0.99,1,9,0.7,4.11577793976988
66,Gen24_Ind2964,1001011100000001010001010,5,200,128,0.01,3,9,0.9,4.11575921166629
67,Gen23_Ind2863,1000111000000101010001011,5,200,0,0.05,3,9,0.95,4.115377195552749
68,Gen24_Ind3021,1000111101100001010011011,5,200,192,0.7,3,10,0.95,4.115339746809641
69,Gen24_Ind3032,1000111000000101000001011,5,200,0,0.05,3,1,0.95,4.115156257819716
70,Gen24_Ind3018,1001010100010000000001010,5,100,128,0.3,1,1,0.9,4.114785585087218
71,Gen24_Ind2953,1000011100110000000001000,5,10,128,0.99,1,1,0.7,4.113090328019885
72,Gen23_Ind2917,1000011100110000000001000,5,10,128,0.99,1,1,0.7,4.113090328019885
73,Gen24_Ind2952,1000001000000000000001010,5,2,0,0.01,1,1,0.9,4.10887135606987
74,Gen24_Ind2967,1000001100000000000001010,5,2,128,0.01,1,1,0.9,4.10887135606987
75,Gen24_Ind2969,1000001001011100010001010,5,2,16,0.6,1,9,0.9,4.108475687971715
76,Gen24_Ind2968,1001001101100001111011010,5,100,192,0.7,4,1,0.9,4.106875129971731
77,Gen24_Ind2963,1000001010000010010001010,5,2,32,0.01,5,9,0.9,4.104884568430703
78,Gen24_Ind2931,1000111101011000001001000,5,200,192,0.5,1,5,0.7,4.1011026061186975
79,Gen24_Ind2951,1000011101000000100001110,5,10,192,0.01,2,1,0.99,4.083642296919273
80,Gen24_Ind3001,1000011000000000000000000,5,10,0,0.01,1,1,0.01,4.068923913512891
81,Gen23_Ind2877,1000011100010100000000010,5,10,128,0.4,1,1,0.1,4.068638387836804
82,Gen24_Ind2986,1000011000010010001010010,5,10,0,0.3,5,6,0.1,4.065624511180592
83,Gen24_Ind2949,1000011100110000100000000,5,10,128,0.99,2,1,0.01,4.060969838791217
84,Gen24_Ind2965,1000011100100000010000010,5,10,128,0.7,1,9,0.1,4.059314982546497
85,Gen24_Ind3004,1000011100111000001010010,5,10,128,0.3,1,6,0.1,4.058284113404152
86,Gen24_Ind3035,1100001100111100101101010,5,2,128,0.05,2,7,0.9,3.700668944213735
87,Gen24_Ind2961,1100010000000101011111000,1,5,0,0.05,3,9,0.7,3.6982751994086023
88,Gen24_Ind3008,1010011100010000000100011,1,10,128,0.3,1,3,0.2,3.6754894765885893
89,Gen24_Ind3026,1010011111010000000001010,5,10,128,0.3,1,1,0.9,3.199564618188404
90,Gen24_Ind2997,1010011100111100000101010,5,10,128,0.95,1,3,0.9,2.7907660561017105
91,Gen24_Ind3009,0010011010000100001011010,2,10,32,0.05,1,6,0.9,2.7907109486699913
92,Gen24_Ind2938,1100011100000000000001010,1,10,128,0.01,1,1,0.9,2.7905508050493446
93,Gen24_Ind3013,0000111101000000001001111,1,200,192,0.01,1,5,0.4,2.5829913614621263
94,Gen24_Ind2979,1010011100000001000001000,2,10,128,0.01,3,1,0.7,2.5805845108838303
95,Gen24_Ind3040,0000011000000000001111000,1,10,0,0.01,1,8,0.7,2.5799735641554133
96,Gen24_Ind2971,1100111000000100010011000,2,200,0,0.05,1,10,0.7,2.57940556969707
97,Gen24_Ind3047,0000100100000100001111010,1,20,128,0.05,1,8,0.9,2.573792080622241
98,Gen24_Ind2993,1010011111001000010001010,2,10,192,0.1,1,9,0.9,2.5730628328699257
99,Gen24_Ind2995,0000011010000010010001010,1,10,32,0.01,5,9,0.9,2.57305258534465
100,Gen23_Ind2849,1010011100111100000001010,3,10,128,0.01,1,1,0.9,2.5698257516997236
