Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
11,Gen33_Ind4081,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
12,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen33_Ind4201,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen33_Ind4092,1000011000001100000001010,5,10,0,0.2,1,1,0.9,4.134569058121729
15,Gen32_Ind3939,1000011110110100010001010,5,10,255,0.5,1,9,0.9,4.13442920587789
16,Gen33_Ind4171,1000011100110000010001011,5,10,128,0.99,1,9,0.95,4.1344216465666666
17,Gen33_Ind4202,1000011100110000010001011,5,10,128,0.99,1,9,0.95,4.1344216465666666
18,Gen33_Ind4113,1000011100110100010101010,5,10,128,0.6,1,7,0.9,4.134198659320629
19,Gen33_Ind4212,1000011110111000000011010,5,10,255,0.6,1,2,0.9,4.134172204802867
20,Gen33_Ind4098,1000011100111100010001010,5,10,128,0.2,1,9,0.9,4.134092843280915
21,Gen33_Ind4165,1000011010100000010001010,5,10,32,0.7,1,9,0.9,4.134085285199639
22,Gen33_Ind4195,1000011100100000010001010,5,10,128,0.7,1,9,0.9,4.134085285199639
23,Gen33_Ind4130,1000011100111000010111010,5,10,128,0.05,1,6,0.9,4.134066390117353
24,Gen33_Ind4137,1000011110010000010001010,5,10,255,0.3,1,9,0.9,4.133911456957456
25,Gen33_Ind4206,1000011110110000001001010,5,10,255,0.99,1,5,0.9,4.133881227451012
26,Gen33_Ind4079,1000011100110001010011010,5,10,128,0.99,3,10,0.9,4.133269175054311
27,Gen33_Ind4084,1000011100110001011101010,5,10,128,0.99,3,3,0.9,4.132966993801228
28,Gen32_Ind4019,1000011001110001010001010,5,10,16,0.99,3,9,0.9,4.132966993801228
29,Gen33_Ind4111,1000011100110001110001010,5,10,128,0.99,4,9,0.9,4.132566671692458
30,Gen33_Ind4091,1001110101010000000101010,5,100,192,0.3,1,3,0.9,4.132547790489419
31,Gen33_Ind4205,1000011000111001111001110,5,10,0,0.7,4,4,0.1,4.132162651604167
32,Gen33_Ind4182,1000011101110001001101010,5,10,192,0.99,3,7,0.9,4.1316718923580655
33,Gen32_Ind3961,1000011001011001011111010,5,10,16,0.5,3,9,0.9,4.1312001183867615
34,Gen33_Ind4146,1000011110000110011101010,5,10,255,0.05,5,2,0.9,4.13116238112333
35,Gen33_Ind4097,1000011110110000010001001,5,10,255,0.99,1,9,0.8,4.131022759243088
36,Gen33_Ind4170,1000011001110001010101010,5,10,16,0.99,3,4,0.9,4.130879373621897
37,Gen33_Ind4096,1000011100011010010101010,5,10,128,0.5,5,9,0.9,4.130747316723859
38,Gen33_Ind4163,1000011000100110011101010,5,10,0,0.8,5,4,0.9,4.130434186972564
39,Gen33_Ind4203,1000011110101001000011010,5,10,255,0.9,3,2,0.9,4.130373830068606
40,Gen33_Ind4109,1000011100110001000001010,5,10,128,0.99,3,1,0.9,4.130215401587977
41,Gen33_Ind4103,1000011001111010010101010,5,10,16,0.01,5,10,0.9,4.1300343553486405
42,Gen33_Ind4088,1000011110010101000001100,5,10,255,0.4,3,1,0.99,4.129981553185272
43,Gen33_Ind4188,1000011100111101010001100,5,10,128,0.05,3,9,0.99,4.129751502372841
44,Gen33_Ind4190,1000010000010000010101010,5,5,0,0.3,1,8,0.9,4.129136902153271
45,Gen32_Ind4065,1000010010111100010011111,5,5,32,0.05,1,10,0.01,4.128982338252816
46,Gen33_Ind4080,1000010001110000010001010,5,5,16,0.99,1,9,0.9,4.128612939712599
47,Gen33_Ind4134,1000010110110000010001010,5,5,255,0.99,1,9,0.9,4.128612939712599
48,Gen33_Ind4184,1000010100111000001101001,5,5,128,0.99,1,7,0.8,4.126138167618561
49,Gen33_Ind4154,1000011100011100100001001,5,10,128,0.6,2,1,0.8,4.12595371445723
50,Gen33_Ind4198,1000010010100100100001010,5,5,32,0.8,2,1,0.9,4.12476081377129
51,Gen33_Ind4173,1001111100011010001001010,5,200,128,0.5,5,5,0.9,4.1201875290964365
52,Gen33_Ind4118,1000011010110001010001000,5,10,32,0.99,3,9,0.7,4.120033634452174
53,Gen33_Ind4209,1000011011110000110001000,5,10,64,0.99,2,9,0.7,4.11903172363794
54,Gen33_Ind4158,1000011000110000010011000,5,10,0,0.99,1,10,0.7,4.118319050103766
55,Gen33_Ind4101,1000111100001100000111010,5,200,128,0.2,1,4,0.9,4.118240296058323
56,Gen33_Ind4186,1001010100110100010001010,5,5,128,0.9,1,9,0.9,4.118202795190553
57,Gen33_Ind4105,1000011010001100010101000,5,10,32,0.2,1,1,0.7,4.1171005748015865
58,Gen33_Ind4108,1000010000111100011101000,5,5,0,0.1,1,9,0.7,4.11522740466948
59,Gen33_Ind4121,1000111100110000110001010,5,200,128,0.99,2,9,0.9,4.114385034084158
60,Gen33_Ind4183,1000111010100001110001010,5,200,32,0.7,4,9,0.9,4.1135355251596755
61,Gen33_Ind4138,1000011100110000000001000,5,10,128,0.99,1,1,0.7,4.113090328019885
62,Gen33_Ind4178,1000111001110000101111001,5,200,16,0.99,2,8,0.8,4.1107051150953255
63,Gen33_Ind4211,1000001110110000010001010,5,2,255,0.99,1,9,0.9,4.109550888518143
64,Gen33_Ind4179,1000001100111100010001010,5,2,128,0.5,1,9,0.9,4.108755633930137
65,Gen33_Ind4133,1000001100110000000011010,5,2,128,0.99,1,2,0.9,4.108703374455239
66,Gen33_Ind4191,1001010110011000011001010,5,2,255,0.5,1,8,0.9,4.1086623143718395
67,Gen33_Ind4214,1000001100110000110001010,5,2,128,0.99,2,9,0.9,4.106942261186378
68,Gen32_Ind3969,1000001100110000110101010,5,2,128,0.99,2,10,0.9,4.1069198838709795
69,Gen33_Ind4151,1000001101010000110101010,5,2,192,0.3,2,7,0.9,4.10664391702981
70,Gen33_Ind4194,1000001100111000110101010,5,2,128,0.7,2,7,0.9,4.1064984899691455
71,Gen33_Ind4160,1000001100110010110011010,5,2,128,0.99,3,10,0.9,4.105044785656971
72,Gen33_Ind4129,1000001000111000010011000,5,2,0,0.9,1,10,0.7,4.098972740554905
73,Gen33_Ind4174,1000111000010000011110111,5,200,0,0.3,1,6,0.6,4.091100704059082
74,Gen33_Ind4078,1001111100111010010111010,5,100,128,0.95,5,8,0.9,4.090098017758597
75,Gen33_Ind4161,1001111100011010011110110,5,50,128,0.5,5,8,0.5,4.089077336766746
76,Gen33_Ind4087,1000010000111001101100100,5,5,0,0.95,4,7,0.3,4.069938219664415
77,Gen33_Ind4204,1001111100110001010000100,5,10,128,0.99,3,9,0.3,4.063600700135139
78,Gen33_Ind4159,1000011101111000110100010,5,10,192,0.2,2,3,0.1,4.062235583875714
79,Gen33_Ind4155,1000011110110001000100011,5,10,255,0.99,3,3,0.2,4.058987087515359
80,Gen33_Ind4189,1001111100110000100100010,5,100,128,0.99,2,3,0.1,4.057235568426284
81,Gen33_Ind4115,1000111110110000110000010,5,200,255,0.99,2,9,0.1,4.0554637402132965
82,Gen33_Ind4126,1001111100111001010001110,5,50,128,0.3,3,9,0.95,4.047442613062269
83,Gen33_Ind4145,1010000100000000000001100,5,1,128,0.01,1,1,0.99,3.7039604779404236
84,Gen33_Ind4095,1100011001110000010111010,2,10,16,0.99,1,3,0.9,3.702723193195988
85,Gen33_Ind4210,1010011110110000110001010,2,10,255,0.99,2,9,0.9,3.701159575190705
86,Gen33_Ind4177,1100111110111101110001000,5,200,255,0.05,4,9,0.7,3.6964403791501734
87,Gen33_Ind4082,1101001100110000010001010,3,100,128,0.99,1,9,0.9,3.1948158095696937
88,Gen33_Ind4112,1010011011011010011001010,3,10,64,0.5,5,1,0.9,3.1928039167928612
89,Gen33_Ind4119,1011011100010011111011110,2,500,128,0.3,3,8,0.7,3.1833625919111177
90,Gen33_Ind4164,1010011100000000011011011,4,10,128,0.01,1,8,0.95,2.791641178188076
91,Gen33_Ind4125,1011011100111110101101100,2,10,128,0.4,1,7,0.99,2.786139456830038
92,Gen33_Ind4149,1010011000111001001001110,3,10,0,0.01,3,5,0.01,2.7838036309826455
93,Gen33_Ind4199,1100011100101000101101001,3,10,128,0.9,2,7,0.8,2.7818772109720187
94,Gen33_Ind4141,0001011101011010101101110,1,5,192,0.5,5,7,0.1,2.581950249517436
95,Gen33_Ind4150,0000011111100001110101000,1,10,255,0.7,4,5,0.7,2.5789790026112014
96,Gen33_Ind4142,1010011100111100001101110,5,10,128,0.9,1,7,0.3,2.576302208985765
97,Gen33_Ind4122,0000011110111000011001100,1,10,255,0.4,1,9,0.99,2.5733732251671344
98,Gen33_Ind4167,0000011000110000011001010,1,10,0,0.99,1,10,0.9,2.5733410111633903
99,Gen33_Ind4102,0000011100110100010001010,1,10,128,0.4,1,9,0.9,2.5730628328699257
100,Gen32_Ind4047,1011011100110000010001010,5,50,128,0.99,1,9,0.9,2.5728900997810267
